harvest,season,point,baf,oakhick,beech,maple,birch,hdwd,conifer,location,TRMT,first,year,numb_yrs_grow,ba,baha
sta_rd,2021,350,10,0,1,0,0,0,0,interior,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,351,10,0,1,2,0,0,0,interior,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,351,10,0,1,2,0,0,0,interior,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,352,10,0,0,3,0,0,0,interior,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,352,10,0,0,3,0,0,0,interior,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,353,10,0,0,5,0,1,0,interior,inside,2018,2020,3,60,24.2914979757085
sta_rd,2021,353,10,0,0,5,0,1,0,interior,inside,2018,2021,4,60,24.2914979757085
sta_rd,2020,354,10,0,0,4,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,354,10,0,0,4,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,355,10,0,0,0,0,0,0,interior,inside,2018,2020,3,0,0
sta_rd,2021,355,10,0,0,0,0,0,0,interior,inside,2018,2021,4,0,0
sta_rd,2020,356,10,0,0,4,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,356,10,0,0,4,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,357,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,357,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,358,10,0,0,1,0,0,0,interior,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,358,10,0,0,1,0,0,0,interior,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,359,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,359,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,360,10,1,1,4,0,0,0,interior,inside,2018,2020,3,60,24.2914979757085
sta_rd,2021,360,10,1,1,4,0,0,0,interior,inside,2018,2021,4,60,24.2914979757085
sta_rd,2020,361,10,0,0,4,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,361,10,0,0,4,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,362,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,362,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,363,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,363,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,364,10,2,0,2,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,364,10,2,0,2,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,365,10,0,0,4,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,365,10,0,0,4,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,366,10,1,0,4,0,0,0,interior,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,366,10,1,0,4,0,0,0,interior,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,367,10,0,0,3,0,2,0,interior,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,367,10,0,0,3,0,2,0,interior,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,368,10,0,0,6,0,0,0,interior,inside,2018,2020,3,60,24.2914979757085
sta_rd,2021,368,10,0,0,6,0,0,0,interior,inside,2018,2021,4,60,24.2914979757085
sta_rd,2020,369,10,3,0,0,0,0,0,interior,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,369,10,3,0,0,0,0,0,interior,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,370,10,0,0,3,0,0,0,interior,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,370,10,0,0,3,0,0,0,interior,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,371,10,0,0,5,0,0,0,interior,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,371,10,0,0,5,0,0,0,interior,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,372,10,0,2,0,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,372,10,0,2,0,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,373,10,1,1,1,0,0,0,interior,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,373,10,1,1,1,0,0,0,interior,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,374,10,0,0,0,0,0,0,interior,inside,2018,2020,3,0,0
sta_rd,2021,374,10,0,0,0,0,0,0,interior,inside,2018,2021,4,0,0
sta_rd,2020,375,10,0,0,4,0,0,0,interior,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,375,10,0,0,4,0,0,0,interior,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,376,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,376,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,377,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,377,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,378,10,0,0,9,0,0,0,interior,inside,2018,2020,3,90,36.43724696356275
sta_rd,2021,378,10,0,0,9,0,0,0,interior,inside,2018,2021,4,90,36.43724696356275
sta_rd,2020,379,10,0,0,2,0,0,0,interior,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,379,10,0,0,2,0,0,0,interior,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,380,10,0,0,8,0,0,0,interior,inside,2018,2020,3,80,32.388663967611336
sta_rd,2021,380,10,0,0,8,0,0,0,interior,inside,2018,2021,4,80,32.388663967611336
sta_rd,2020,381,10,0,0,7,0,0,0,interior,inside,2018,2020,3,70,28.340080971659916
sta_rd,2021,381,10,0,0,7,0,0,0,interior,inside,2018,2021,4,70,28.340080971659916
sta_rd,2020,382,10,0,0,1,0,0,0,interior,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,382,10,0,0,1,0,0,0,interior,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,383,10,0,0,1,0,0,0,interior,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,383,10,0,0,1,0,0,0,interior,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,384,10,0,0,4,0,1,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,384,10,0,0,4,0,1,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,385,10,0,0,2,0,1,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,385,10,0,0,2,0,1,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,386,10,0,0,1,0,0,0,control,outside,2018,2020,3,10,4.048582995951417
sta_rd,2021,386,10,0,0,1,0,0,0,control,outside,2018,2021,4,10,4.048582995951417
sta_rd,2020,387,10,0,0,2,1,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,387,10,0,0,2,1,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,388,10,0,0,1,0,0,0,control,outside,2018,2020,3,10,4.048582995951417
sta_rd,2021,388,10,0,0,1,0,0,0,control,outside,2018,2021,4,10,4.048582995951417
sta_rd,2020,389,10,0,0,0,0,0,0,control,outside,2018,2020,3,0,0
sta_rd,2021,389,10,0,0,0,0,0,0,control,outside,2018,2021,4,0,0
sta_rd,2020,390,10,0,1,0,0,0,0,control,outside,2018,2020,3,10,4.048582995951417
sta_rd,2021,390,10,0,1,0,0,0,0,control,outside,2018,2021,4,10,4.048582995951417
sta_rd,2020,391,10,0,0,2,0,1,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,391,10,0,0,2,0,1,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,392,10,0,0,2,1,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,392,10,0,0,2,1,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,393,10,0,0,1,0,1,0,control,outside,2018,2020,3,20,8.097165991902834
sta_rd,2021,393,10,0,0,1,0,1,0,control,outside,2018,2021,4,20,8.097165991902834
sta_rd,2020,394,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,394,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,395,10,0,0,1,0,0,0,control,outside,2018,2020,3,10,4.048582995951417
sta_rd,2021,395,10,0,0,1,0,0,0,control,outside,2018,2021,4,10,4.048582995951417
sta_rd,2020,396,10,0,0,2,0,0,0,control,outside,2018,2020,3,20,8.097165991902834
sta_rd,2021,396,10,0,0,2,0,0,0,control,outside,2018,2021,4,20,8.097165991902834
sta_rd,2020,397,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,397,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,398,10,0,0,4,0,0,0,control,outside,2018,2020,3,40,16.194331983805668
sta_rd,2021,398,10,0,0,4,0,0,0,control,outside,2018,2021,4,40,16.194331983805668
sta_rd,2020,399,10,0,0,2,1,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,399,10,0,0,2,1,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,400,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,400,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,701,10,0,2,4,0,0,0,control,outside,2018,2020,3,60,24.2914979757085
sta_rd,2021,701,10,0,2,4,0,0,0,control,outside,2018,2021,4,60,24.2914979757085
sta_rd,2020,702,10,0,0,4,0,0,0,control,outside,2018,2020,3,40,16.194331983805668
sta_rd,2021,702,10,0,0,4,0,0,0,control,outside,2018,2021,4,40,16.194331983805668
sta_rd,2020,703,10,0,0,2,0,0,0,control,outside,2018,2020,3,20,8.097165991902834
sta_rd,2021,703,10,0,0,2,0,0,0,control,outside,2018,2021,4,20,8.097165991902834
sta_rd,2020,704,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,704,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,705,10,0,0,4,0,0,0,control,outside,2018,2020,3,40,16.194331983805668
sta_rd,2021,705,10,0,0,4,0,0,0,control,outside,2018,2021,4,40,16.194331983805668
sta_rd,2020,706,10,0,0,2,0,0,0,control,outside,2018,2020,3,20,8.097165991902834
sta_rd,2021,706,10,0,0,2,0,0,0,control,outside,2018,2021,4,20,8.097165991902834
sta_rd,2020,707,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,707,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,708,10,0,0,3,0,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,708,10,0,0,3,0,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,709,10,0,0,6,0,0,0,control,outside,2018,2020,3,60,24.2914979757085
sta_rd,2021,709,10,0,0,6,0,0,0,control,outside,2018,2021,4,60,24.2914979757085
sta_rd,2020,710,10,0,0,3,0,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,710,10,0,0,3,0,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,711,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,711,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,712,10,0,0,7,0,0,0,control,outside,2018,2020,3,70,28.340080971659916
sta_rd,2021,712,10,0,0,7,0,0,0,control,outside,2018,2021,4,70,28.340080971659916
sta_rd,2020,713,10,0,0,5,0,0,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,713,10,0,0,5,0,0,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,946,10,0,0,2,0,1,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,946,10,0,0,2,0,1,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,947,10,0,0,4,0,2,0,control,outside,2018,2020,3,60,24.2914979757085
sta_rd,2021,947,10,0,0,4,0,2,0,control,outside,2018,2021,4,60,24.2914979757085
sta_rd,2020,948,10,0,0,4,0,1,0,control,outside,2018,2020,3,50,20.242914979757085
sta_rd,2021,948,10,0,0,4,0,1,0,control,outside,2018,2021,4,50,20.242914979757085
sta_rd,2020,949,10,0,0,3,0,0,0,control,outside,2018,2020,3,30,12.14574898785425
sta_rd,2021,949,10,0,0,3,0,0,0,control,outside,2018,2021,4,30,12.14574898785425
sta_rd,2020,950,10,0,0,2,0,0,0,perimeter,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,950,10,0,0,2,0,0,0,perimeter,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,951,10,0,0,0,0,0,0,perimeter,inside,2018,2020,3,0,0
sta_rd,2021,951,10,0,0,0,0,0,0,perimeter,inside,2018,2021,4,0,0
sta_rd,2020,952,10,0,0,2,0,0,0,perimeter,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,952,10,0,0,2,0,0,0,perimeter,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,953,10,0,1,3,0,1,0,perimeter,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,953,10,0,1,3,0,1,0,perimeter,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,954,10,0,0,3,0,0,0,perimeter,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,954,10,0,0,3,0,0,0,perimeter,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,955,10,0,0,2,0,0,0,perimeter,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,955,10,0,0,2,0,0,0,perimeter,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,956,10,1,0,1,0,0,0,perimeter,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,956,10,1,0,1,0,0,0,perimeter,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,957,10,5,0,0,0,0,0,perimeter,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,957,10,5,0,0,0,0,0,perimeter,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,958,10,1,0,3,0,0,0,perimeter,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,958,10,1,0,3,0,0,0,perimeter,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,959,10,3,0,0,0,1,0,perimeter,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,959,10,3,0,0,0,1,0,perimeter,inside,2018,2021,4,40,16.194331983805668
sta_rd,2020,960,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,960,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,961,10,1,0,1,0,1,0,perimeter,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,961,10,1,0,1,0,1,0,perimeter,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,962,10,0,0,0,0,0,0,perimeter,inside,2018,2020,3,0,0
sta_rd,2021,962,10,0,0,0,0,0,0,perimeter,inside,2018,2021,4,0,0
sta_rd,2020,963,10,0,1,0,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,963,10,0,1,0,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,964,10,0,0,0,0,0,0,perimeter,inside,2018,2020,3,0,0
sta_rd,2021,964,10,0,0,0,0,0,0,perimeter,inside,2018,2021,4,0,0
sta_rd,2020,965,10,2,0,1,0,0,0,perimeter,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,965,10,2,0,1,0,0,0,perimeter,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,966,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,966,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,967,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,967,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,968,10,0,0,5,0,0,0,perimeter,inside,2018,2020,3,50,20.242914979757085
sta_rd,2021,968,10,0,0,5,0,0,0,perimeter,inside,2018,2021,4,50,20.242914979757085
sta_rd,2020,969,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,969,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,970,10,0,0,2,0,0,0,perimeter,inside,2018,2020,3,20,8.097165991902834
sta_rd,2021,970,10,0,0,2,0,0,0,perimeter,inside,2018,2021,4,20,8.097165991902834
sta_rd,2020,971,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,971,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,972,10,0,0,0,0,0,0,perimeter,inside,2018,2020,3,0,0
sta_rd,2021,972,10,0,0,0,0,0,0,perimeter,inside,2018,2021,4,0,0
sta_rd,2020,973,10,0,0,1,0,0,0,perimeter,inside,2018,2020,3,10,4.048582995951417
sta_rd,2021,973,10,0,0,1,0,0,0,perimeter,inside,2018,2021,4,10,4.048582995951417
sta_rd,2020,974,10,0,0,3,0,0,0,perimeter,inside,2018,2020,3,30,12.14574898785425
sta_rd,2021,974,10,0,0,3,0,0,0,perimeter,inside,2018,2021,4,30,12.14574898785425
sta_rd,2020,975,10,0,0,4,0,0,0,perimeter,inside,2018,2020,3,40,16.194331983805668
sta_rd,2021,975,10,0,0,4,0,0,0,perimeter,inside,2018,2021,4,40,16.194331983805668
campridge,2020,76,10,1,0,1,0,0,0,interior,inside,2020,2020,1,20,8.097165991902834
campridge,2021,76,10,1,0,1,0,0,0,interior,inside,2020,2021,2,20,8.097165991902834
campridge,2020,77,10,0,0,1,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
campridge,2021,77,10,0,0,1,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
campridge,2020,78,10,3,0,1,0,0,0,interior,inside,2020,2020,1,40,16.194331983805668
campridge,2021,78,10,3,0,1,0,0,0,interior,inside,2020,2021,2,40,16.194331983805668
campridge,2020,79,10,0,0,0,0,0,1,interior,inside,2020,2020,1,10,4.048582995951417
campridge,2021,79,10,0,0,0,0,0,1,interior,inside,2020,2021,2,10,4.048582995951417
campridge,2020,80,10,0,0,2,0,0,1,interior,inside,2020,2020,1,30,12.14574898785425
campridge,2021,80,10,0,0,2,0,0,1,interior,inside,2020,2021,2,30,12.14574898785425
campridge,2020,81,10,0,0,0,0,0,0,interior,inside,2020,2020,1,0,0
campridge,2021,81,10,0,0,0,0,0,0,interior,inside,2020,2021,2,0,0
campridge,2020,82,10,1,0,0,0,0,0,interior,inside,2020,2020,1,10,4.048582995951417
campridge,2021,82,10,1,0,0,0,0,0,interior,inside,2020,2021,2,10,4.048582995951417
campridge,2020,83,10,0,0,2,0,0,0,interior,inside,2020,2020,1,20,8.097165991902834
