"harvest"	"location"	"spp"	"origin"	"point"	"sup.seed01A"	"sup.seed02A"	"sup.seed03A"	"sup.saplA"	"exp.seed01A"	"exp.seed02A"	"exp.seed03A"	"exp.saplA"	"suppressed"	"exposed"	"top4A"
"784"	"gl"	"interior"	"761"	"s"	842	0	0	0	0	0	0	0	0	0	0	0
"785"	"gl"	"interior"	"761"	"s"	846	0	0	0	0	0	0	0	0	0	0	0
"786"	"gl"	"interior"	"761"	"s"	847	0	0	0	0	0	0	0	0	0	0	0
"787"	"gl"	"interior"	"761"	"s"	849	0	0	0	0	0	0	0	0	0	0	0
"788"	"gl"	"interior"	"761"	"s"	854	0	0	0	0	0	0	0	0	0	0	0
"789"	"gl"	"interior"	"761"	"s"	855	0	0	0	0	0	0	0	0	0	0	0
"790"	"gl"	"interior"	"761"	"s"	859	0	0	0	0	0	0	0	0	0	0	0
"791"	"gl"	"interior"	"761"	"s"	860	0	0	0	0	0	0	0	0	0	0	0
"792"	"gl"	"interior"	"761"	"s"	863	0	0	0	0	0	0	0	0	0	0	0
"793"	"gl"	"interior"	"761"	"s"	864	35449.2546872095	13480.5637963305	13480.5637963305	13480.5637963305	35449.2546872095	13480.5637963305	13480.5637963305	13480.5637963305	75890.9460762009	75890.9460762009	227672.838228603
"794"	"gl"	"interior"	"761"	"s"	865	0	0	0	0	0	0	0	0	0	0	0
"795"	"gl"	"interior"	"761"	"s"	866	0	0	0	0	0	0	0	0	0	0	0
"796"	"gl"	"interior"	"761"	"s"	871	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	8673.25098013725
"797"	"gl"	"interior"	"761"	"s"	872	0	0	0	0	0	0	0	0	0	0	0
"798"	"gl"	"interior"	"761"	"s"	875	0	0	0	0	0	0	0	0	0	0	0
"799"	"gl"	"interior"	"761"	"s"	879	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	8673.25098013725
"800"	"rp"	"interior"	"761"	"s"	334	0	0	0	0	0	0	0	0	0	0	0
"801"	"rp"	"interior"	"761"	"s"	340	0	0	0	0	0	0	0	0	0	0	0
"802"	"rp"	"interior"	"761"	"s"	341	0	0	0	0	0	0	0	0	0	0	0
"803"	"rp"	"interior"	"761"	"s"	347	0	0	0	0	0	0	0	0	0	0	0
"804"	"rp"	"interior"	"761"	"s"	348	0	0	0	0	0	0	0	0	0	0	0
"805"	"rp"	"perimeter"	"761"	"s"	880	3038.50754461795	1155.47689682833	1155.47689682833	1155.47689682833	3038.50754461795	1155.47689682833	1155.47689682833	1155.47689682833	6504.93823510294	6504.93823510294	26019.7529404117
"806"	"rp"	"perimeter"	"761"	"s"	881	0	0	0	0	0	0	0	0	0	0	0
"807"	"rp"	"perimeter"	"761"	"s"	882	0	0	0	0	0	0	0	0	0	0	0
"808"	"rp"	"perimeter"	"761"	"s"	884	0	0	0	0	0	0	0	0	0	0	0
"809"	"rp"	"perimeter"	"761"	"s"	886	0	0	0	0	0	0	0	0	0	0	0
"810"	"rp"	"perimeter"	"761"	"s"	887	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	2168.31274503431
"811"	"rp"	"perimeter"	"761"	"s"	891	0	0	0	0	0	0	0	0	0	0	0
"812"	"rp"	"perimeter"	"761"	"s"	892	0	0	0	0	0	0	0	0	0	0	0
"813"	"wedge"	"interior"	"761"	"s"	370	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	8673.25098013725	8673.25098013725	0
"814"	"wedge"	"interior"	"761"	"s"	371	0	0	0	0	0	0	0	0	0	0	0
"815"	"wedge"	"interior"	"761"	"s"	372	0	0	0	0	0	0	0	0	0	0	0
"816"	"wedge"	"interior"	"761"	"s"	373	0	0	0	0	0	0	0	0	0	0	0
"817"	"wedge"	"interior"	"761"	"s"	374	0	0	0	0	0	0	0	0	0	0	0
"818"	"wedge"	"interior"	"761"	"s"	375	0	0	0	0	0	0	0	0	0	0	0
"819"	"wedge"	"interior"	"761"	"s"	376	3038.50754461795	1155.47689682833	1155.47689682833	1155.47689682833	3038.50754461795	1155.47689682833	1155.47689682833	1155.47689682833	6504.93823510294	6504.93823510294	26019.7529404117
"820"	"wedge"	"interior"	"761"	"s"	377	0	0	0	0	0	0	0	0	0	0	0
"821"	"wedge"	"interior"	"761"	"s"	378	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"822"	"wedge"	"interior"	"761"	"s"	379	0	0	0	0	0	0	0	0	0	0	0
"823"	"wedge"	"interior"	"761"	"s"	380	0	0	0	0	0	0	0	0	0	0	0
"824"	"wedge"	"interior"	"761"	"s"	382	0	0	0	0	0	0	0	0	0	0	0
"825"	"wedge"	"interior"	"761"	"s"	383	0	0	0	0	0	0	0	0	0	0	0
"826"	"wedge"	"perimeter"	"761"	"s"	966	5064.17924102992	1925.79482804721	1925.79482804721	1925.79482804721	5064.17924102992	1925.79482804721	1925.79482804721	1925.79482804721	10841.5637251716	10841.5637251716	43366.2549006862
"827"	"wedge"	"perimeter"	"761"	"s"	967	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	17346.5019602745
"828"	"wedge"	"perimeter"	"761"	"s"	969	0	0	0	0	0	0	0	0	0	0	0
"829"	"wedge"	"perimeter"	"761"	"s"	970	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	8673.25098013725
"830"	"wedge"	"perimeter"	"761"	"s"	972	0	0	0	0	0	0	0	0	0	0	0
"831"	"wedge"	"perimeter"	"761"	"s"	974	0	0	0	0	0	0	0	0	0	0	0
"832"	"wedge"	"perimeter"	"761"	"s"	975	0	0	0	0	0	0	0	0	0	0	0
"833"	"gl"	"interior"	"761"	"t"	843	0	0	0	0	0	0	0	0	0	0	0
"834"	"rp"	"perimeter"	"761"	"s"	890	0	0	0	0	0	0	0	0	0	0	0
"835"	"boot"	"perimeter"	"762"	"s"	959	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"836"	"cgl"	"control"	"762"	"s"	730	0	0	0	0	0	0	0	0	0	0	0
"837"	"cgl"	"control"	"762"	"s"	731	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"838"	"cgl"	"control"	"762"	"s"	738	0	0	0	0	0	0	0	0	0	0	0
"839"	"crp"	"control"	"762"	"s"	770	0	0	0	0	0	0	0	0	0	0	0
"840"	"gl"	"perimeter"	"762"	"s"	801	0	0	0	0	0	0	0	0	0	0	0
"841"	"gl"	"perimeter"	"762"	"s"	802	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	2168.31274503431
"842"	"gl"	"perimeter"	"762"	"s"	804	0	0	0	0	0	0	0	0	0	0	0
"843"	"gl"	"perimeter"	"762"	"s"	805	0	0	0	0	0	0	0	0	0	0	0
"844"	"gl"	"perimeter"	"762"	"s"	817	0	0	0	0	0	0	0	0	0	0	0
"845"	"gl"	"perimeter"	"762"	"s"	835	0	0	0	0	0	0	0	0	0	0	0
"846"	"gl"	"interior"	"762"	"s"	838	0	0	0	0	0	0	0	0	0	0	0
"847"	"gl"	"interior"	"762"	"s"	839	0	0	0	0	0	0	0	0	0	0	0
"848"	"gl"	"interior"	"762"	"s"	842	0	0	0	0	0	0	0	0	0	0	0
"849"	"gl"	"interior"	"762"	"s"	872	0	0	0	0	0	0	0	0	0	0	0
"850"	"gl"	"interior"	"762"	"s"	875	0	0	0	0	0	0	0	0	0	0	0
"851"	"rp"	"interior"	"762"	"s"	335	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	0
"852"	"rp"	"interior"	"762"	"s"	336	0	0	0	0	0	0	0	0	0	0	0
"853"	"rp"	"interior"	"762"	"s"	348	0	0	0	0	0	0	0	0	0	0	0
"854"	"rp"	"perimeter"	"762"	"s"	891	0	0	0	0	0	0	0	0	0	0	0
"855"	"wedge"	"interior"	"762"	"s"	383	0	0	0	0	0	0	0	0	0	0	0
"856"	"gl"	"perimeter"	"762"	"t"	801	0	0	0	0	0	0	0	0	0	0	0
"857"	"gl"	"interior"	"762"	"t"	847	0	0	0	0	0	0	0	0	0	0	0
"858"	"rp"	"interior"	"763"	"r"	336	0	0	0	0	0	0	0	0	0	0	0
"859"	"rp"	"interior"	"763"	"r"	340	0	0	0	0	0	0	0	0	0	0	0
"860"	"boot"	"perimeter"	"763"	"s"	959	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"861"	"cgl"	"control"	"763"	"s"	733	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"862"	"rp"	"interior"	"763"	"s"	340	0	0	0	0	0	0	0	0	0	0	0
"863"	"rp"	"perimeter"	"763"	"s"	890	0	0	0	0	0	0	0	0	0	0	0
"864"	"rp"	"interior"	"802"	"s"	339	0	0	0	0	0	0	0	0	0	0	0
"865"	"crp"	"control"	"802"	"t"	774	0	0	0	0	0	0	0	0	0	0	0
"866"	"crp"	"control"	"832"	"s"	752	0	0	0	0	0	0	0	0	0	0	0
"867"	"crp"	"control"	"832"	"s"	763	0	0	0	0	0	0	0	0	0	0	0
"868"	"rp"	"interior"	"832"	"s"	340	0	0	0	0	0	0	0	0	0	0	0
"869"	"crp"	"control"	"832"	"t"	754	0	0	0	0	0	0	0	0	0	0	0
"870"	"rp"	"interior"	"833"	"r"	346	0	0	0	0	0	0	0	0	0	0	0
"871"	"cgl"	"control"	"833"	"s"	730	0	0	0	0	0	0	0	0	0	0	0
"872"	"cgl"	"control"	"833"	"s"	731	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"873"	"cgl"	"control"	"833"	"s"	735	0	0	0	0	0	0	0	0	0	0	0
"874"	"cgl"	"control"	"833"	"s"	737	0	0	0	0	0	0	0	0	0	0	0
"875"	"cgl"	"control"	"833"	"s"	740	0	0	0	0	0	0	0	0	0	0	0
"876"	"crp"	"control"	"833"	"s"	771	0	0	0	0	0	0	0	0	0	0	0
"877"	"crp"	"control"	"833"	"s"	772	0	0	0	0	0	0	0	0	0	0	0
"878"	"crp"	"control"	"833"	"s"	773	0	0	0	0	0	0	0	0	0	0	0
"879"	"crp"	"control"	"833"	"s"	774	0	0	0	0	0	0	0	0	0	0	0
"880"	"crp"	"control"	"833"	"s"	775	0	0	0	0	0	0	0	0	0	0	0
"881"	"gl"	"perimeter"	"833"	"s"	810	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"882"	"gl"	"perimeter"	"833"	"s"	813	0	0	0	0	0	0	0	0	0	0	0
"883"	"gl"	"perimeter"	"833"	"s"	817	0	0	0	0	0	0	0	0	0	0	0
"884"	"gl"	"perimeter"	"833"	"s"	818	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"885"	"gl"	"perimeter"	"833"	"s"	819	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"886"	"gl"	"perimeter"	"833"	"s"	820	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	0
"887"	"gl"	"perimeter"	"833"	"s"	826	0	0	0	0	0	0	0	0	0	0	0
"888"	"gl"	"perimeter"	"833"	"s"	829	0	0	0	0	0	0	0	0	0	0	0
"889"	"gl"	"interior"	"833"	"s"	838	0	0	0	0	0	0	0	0	0	0	0
"890"	"gl"	"interior"	"833"	"s"	841	0	0	0	0	0	0	0	0	0	0	0
"891"	"gl"	"interior"	"833"	"s"	842	0	0	0	0	0	0	0	0	0	0	0
"892"	"gl"	"interior"	"833"	"s"	847	0	0	0	0	0	0	0	0	0	0	0
"893"	"gl"	"interior"	"833"	"s"	849	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	0
"894"	"gl"	"interior"	"833"	"s"	864	0	0	0	0	0	0	0	0	0	0	0
"895"	"gl"	"interior"	"833"	"s"	879	0	0	0	0	0	0	0	0	0	0	0
"896"	"rp"	"interior"	"833"	"s"	334	0	0	0	0	0	0	0	0	0	0	0
"897"	"rp"	"interior"	"833"	"s"	339	0	0	0	0	0	0	0	0	0	0	0
"898"	"rp"	"interior"	"833"	"s"	340	0	0	0	0	0	0	0	0	0	0	0
"899"	"rp"	"interior"	"833"	"s"	346	0	0	0	0	0	0	0	0	0	0	0
"900"	"rp"	"interior"	"833"	"s"	347	0	0	0	0	0	0	0	0	0	0	0
"901"	"rp"	"interior"	"833"	"s"	348	0	0	0	0	0	0	0	0	0	0	0
"902"	"rp"	"perimeter"	"833"	"s"	883	0	0	0	0	0	0	0	0	0	0	0
"903"	"rp"	"perimeter"	"833"	"s"	887	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	8673.25098013725	8673.25098013725	0
"904"	"rp"	"perimeter"	"833"	"s"	891	0	0	0	0	0	0	0	0	0	0	0
"905"	"rp"	"perimeter"	"833"	"s"	892	0	0	0	0	0	0	0	0	0	0	0
"906"	"cgl"	"control"	"833"	"s"	738	0	0	0	0	0	0	0	0	0	0	0
"907"	"gl"	"interior"	"833"	"s"	877	0	0	0	0	0	0	0	0	0	0	0
"908"	"crp"	"control"	"832"	"s"	766	0	0	0	0	0	0	0	0	0	0	0
"909"	"cgl"	"control"	"920"	"s"	742	0	0	0	0	0	0	0	0	0	0	0
"910"	"wedge"	"perimeter"	"920"	"s"	974	0	0	0	0	0	0	0	0	0	0	0
"911"	"gl"	"perimeter"	"951"	"r"	802	0	0	0	0	0	0	0	0	0	0	0
"912"	"boot"	"perimeter"	"951"	"s"	955	0	0	0	0	0	0	0	0	0	0	0
"913"	"gl"	"perimeter"	"951"	"s"	802	0	0	0	0	0	0	0	0	0	0	0
"914"	"gl"	"interior"	"951"	"s"	844	0	0	0	0	0	0	0	0	0	0	0
"915"	"gl"	"interior"	"951"	"s"	847	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	1012.83584820598	385.158965609442	385.158965609442	385.158965609442	2168.31274503431	2168.31274503431	0
"916"	"boot"	"interior"	"951"	"t"	365	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	2025.67169641197	770.317931218885	770.317931218885	770.317931218885	4336.62549006862	4336.62549006862	8673.25098013725
"917"	"boot"	"interior"	"951"	"t"	367	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	4051.34339282394	1540.63586243777	1540.63586243777	1540.63586243777	8673.25098013725	8673.25098013725	34693.003920549
"918"	"gl"	"interior"	"951"	"t"	853	0	0	0	0	0	0	0	0	0	0	0
"919"	"wedge"	"interior"	"951"	"t"	383	0	0	0	0	0	0	0	0	0	0	0
"920"	"wedge"	"perimeter"	"951"	"t"	968	0	0	0	0	0	0	0	0	0	0	0
"921"	"gl"	"interior"	"999"	"s"	851	0	0	0	0	0	0	0	0	0	0	0
"922"	"gl"	"interior"	"999"	"s"	857	0	0	0	0	0	0	0	0	0	0	0
"923"	"gl"	"interior"	"999"	"s"	865	0	0	0	0	0	0	0	0	0	0	0
"924"	"gl"	"interior"	"999"	"s"	878	0	0	0	0	0	0	0	0	0	0	0
"925"	"rp"	"perimeter"	"999"	"s"	890	0	0	0	0	0	0	0	0	0	0	0
"926"	"gl"	"interior"	"999"	"t"	863	0	0	0	0	0	0	0	0	0	0	0
