harvest,year,date,location,point,spp,origin,basal2019,height
gas_line,2018,2020.04.17,perimeter,819,ro,s,0.4,17
gas_line,2018,2020.04.20,perimeter,814,ro,s,0.5,21
gas_line,2018,2020.04.06,interior,838,ro,s,0.75,12
gas_line,2018,2020.04.17,perimeter,817,ro,s,0.5,28
gas_line,2018,2020.04.17,perimeter,818,ro,s,0.25,24
gas_line,2018,2020.04.16,perimeter,835,ro,s,0.75,54
gas_line,2018,2020.04.15,perimeter,813,ro,s,0.25,19
gas_line,2018,2020.04.23,interior,858,ro,s,0.5,15.5
gas_line,2018,2020.05.04,interior,849,ro,s,0.2,36.5
gas_line,2018,2020.05.04,interior,853,ro,s,0.6,49
gas_line,2018,2020.04.06,interior,836,ro,s,0.75,33
gas_line,2018,2020.04.22,interior,869,ro,s,0.5,16
gas_line,2018,2020.04.15,perimeter,810,ro,s,0.25,30
gas_line,2018,2020.04.17,perimeter,818,ro,s,0.5,30.5
gas_line,2018,2020.04.06,interior,836,ro,s,0.9,41
gas_line,2018,2020.04.16,perimeter,824,ro,s,0.25,22
gas_line,2018,2020.04.17,perimeter,819,ro,s,0.5,24.5
gas_line,2018,2020.04.16,perimeter,823,ro,s,0.5,37.5
gas_line,2018,2020.04.23,interior,861,ro,s,0.25,31.5
gas_line,2018,2020.05.04,interior,849,ro,s,0.25,36.5
gas_line,2018,2020.04.22,interior,871,ro,s,0.6,28.5
gas_line,2018,2020.04.17,perimeter,821,ro,s,0.5,38
gas_line,2018,2020.04.06,interior,838,ro,s,0.5,26
gas_line,2018,2020.04.17,perimeter,818,ro,s,0.5,50.5
gas_line,2018,2020.04.14,interior,842,ro,s,0.6,41
gas_line,2018,2020.04.22,interior,871,ro,s,0.5,34
gas_line,2018,2020.04.06,interior,836,ro,s,0.75,25
gas_line,2018,2020.05.08,interior,850,ro,s,0.75,49.5
gas_line,2018,2020.04.06,interior,838,ro,s,1.1,45.5
gas_line,2018,2020.04.14,interior,841,ro,s,0.3,51
gas_line,2018,2020.04.14,interior,841,ro,s,0.75,50
gas_line,2018,2020.04.14,interior,841,ro,s,1.1,56
gas_line,2018,2020.04.22,interior,871,ro,s,0.6,33
gas_line,2018,2020.05.04,interior,847,ro,s,0.5,46.5
gas_line,2018,2020.04.16,perimeter,833,ro,s,0.6,56.5
gas_line,2018,2020.04.06,interior,863,ba,s,1.25,38
gas_line,2018,2020.05.04,interior,844,ba,s,0.75,44
gas_line,2018,2020.04.20,interior,875,ba,s,0.6,27
gas_line,2018,2020.04.20,interior,867,ba,s,0.5,16
gas_line,2018,2020.05.08,interior,850,ba,s,0.5,15
gas_line,2018,2020.05.04,interior,847,ba,s,1,32
gas_line,2018,2020.04.15,perimeter,813,ba,s,0.75,23
gas_line,2018,2020.04.14,perimeter,802,ba,s,1.75,66
gas_line,2018,2020.04.15,perimeter,813,ba,s,0.75,48
red_pine,2018,2020.06.08,interior,340,wp,s,0.3,6
red_pine,2018,2020.06.03,interior,338,wp,s,0.5,4
red_pine,2018,2020.05.26,interior,337,wp,s,0.25,5.5
red_pine,2018,2020.05.27,interior,334,wp,s,0.25,5
red_pine,2018,2020.05.26,perimeter,880,rm,s,0.25,16.5
red_pine,2018,2020.06.08,perimeter,889,rm,s,0.15,8.5
red_pine,2018,2020.05.26,perimeter,881,rm,s,0.25,12
red_pine,2018,2020.05.28,interior,345,rm,s,0.25,18
red_pine,2018,2020.06.09,interior,344,rm,s,0.15,9.5
red_pine,2018,2020.05.26,perimeter,880,rm,s,0.15,14
red_pine,2018,2020.06.01,perimeter,884,rm,s,0.2,16
red_pine,2018,2020.05.28,interior,345,rm,s,0.25,13
red_pine,2018,2020.06.08,interior,340,rm,s,0.15,10
red_pine,2018,2020.05.26,interior,337,rm,s,0.6,23.5
red_pine,2018,2020.05.28,interior,347,rm,s,0.2,13
red_pine,2018,2020.06.09,perimeter,891,rm,s,0.25,17
red_pine,2018,2020.06.03,interior,338,rm,s,0.4,17.5
red_pine,2018,2020.05.26,interior,341,rm,s,0.25,22
red_pine,2018,2020.05.28,interior,346,rm,s,0.6,32
red_pine,2018,2020.06.01,perimeter,885,rm,s,0.15,11.5
red_pine,2018,2020.06.08,perimeter,887,rm,s,0.25,15.5
red_pine,2018,2020.05.26,interior,337,rm,s,0.75,26
red_pine,2018,2020.05.28,interior,348,rm,s,0.5,27.5
red_pine,2018,2020.05.28,interior,346,rm,s,0.25,17
red_pine,2018,2020.06.01,perimeter,883,rm,s,0.5,27
red_pine,2018,2020.06.01,perimeter,885,rm,s,0.2,19
red_pine,2018,2020.06.03,interior,339,rm,s,1,35
red_pine,2018,2020.05.26,perimeter,882,rm,s,0.5,21.5
red_pine,2018,2020.06.01,perimeter,883,rm,s,0.5,36
red_pine,2018,2020.06.09,perimeter,890,sm,s,0.2,2.5
red_pine,2018,2020.06.08,perimeter,889,sm,s,0.1,5.5
red_pine,2018,2020.06.09,perimeter,891,sm,s,0.2,7
red_pine,2018,2020.05.27,interior,334,sm,s,0.15,6
red_pine,2018,2020.05.28,interior,346,sm,s,0.2,7
red_pine,2018,2020.05.28,interior,345,sm,s,0.2,18
red_pine,2018,2020.06.03,interior,338,sm,s,0.25,17
red_pine,2018,2020.05.28,interior,345,pb,s,0.5,30.5
red_pine,2018,2020.06.01,perimeter,884,pb,s,0.7,41
red_pine,2018,2020.06.01,perimeter,885,pb,s,0.5,29.5
red_pine,2018,2020.06.09,perimeter,890,pb,s,0.7,29
red_pine,2018,2020.05.26,perimeter,881,ab,s,0.25,7
red_pine,2018,2020.05.27,interior,334,ab,s,0.65,18
red_pine,2018,2020.05.26,interior,337,ab,s,0.15,4.5
red_pine,2018,2020.06.09,interior,344,ab,s,0.75,36.5
red_pine,2018,2020.06.03,interior,339,ab,s,0.5,10.5
red_pine,2018,2020.06.03,interior,338,ab,s,1,33
red_pine,2018,2020.06.08,interior,340,ab,s,0.6,20.5
red_pine,2018,2020.06.08,perimeter,889,wa,s,0.25,10
red_pine,2018,2020.05.28,interior,346,wa,s,0.6,17
red_pine,2018,2020.06.08,perimeter,889,wa,s,0.25,8
red_pine,2018,2020.05.27,interior,334,wa,s,0.2,9.5
red_pine,2018,2020.06.09,perimeter,892,wa,s,0.6,27
red_pine,2018,2020.05.26,perimeter,881,wa,s,1,23.5
red_pine,2018,2020.06.09,interior,342,wa,s,0.5,14
red_pine,2018,2020.06.03,interior,338,wa,s,0.35,12
red_pine,2018,2020.06.09,interior,343,wa,s,0.5,14
red_pine,2018,2020.05.28,interior,348,wa,s,0.25,23.5
red_pine,2018,2020.06.01,interior,335,wa,s,0.25,12.5
red_pine,2018,2020.05.28,interior,345,wa,s,0.6,23
red_pine,2018,2020.06.01,perimeter,883,wa,s,0.6,28.5
red_pine,2018,2020.05.28,interior,347,wa,s,0.5,22
red_pine,2018,2020.06.09,perimeter,890,wa,s,0.75,20
red_pine,2018,2020.06.03,interior,339,wa,s,0.7,21.5
red_pine,2018,2020.06.01,interior,336,wa,s,0.75,27
red_pine,2018,2020.06.08,perimeter,889,wa,s,0.6,30.5
red_pine,2018,2020.06.08,interior,340,wa,s,0.65,32.5
red_pine,2018,2020.06.01,perimeter,885,yp,s,0.2,17.5
red_pine,2018,2020.06.08,perimeter,886,yp,s,0.5,20
red_pine,2018,2020.05.26,interior,341,bc,s,0.15,3
red_pine,2018,2020.06.09,perimeter,891,bc,s,0.2,14.5
red_pine,2018,2020.06.03,interior,339,bc,s,0.75,44.5
red_pine,2018,2020.05.28,interior,346,bc,s,0.6,36
red_pine,2018,2020.05.26,interior,341,bc,s,0.4,26.5
red_pine,2018,2020.06.08,perimeter,888,bc,s,0.25,18.5
red_pine,2018,2020.06.01,interior,336,bc,s,0.7,30.5
red_pine,2018,2020.05.26,interior,341,wo,s,0.2,10
red_pine,2018,2020.05.28,interior,348,wo,s,0.6,10
red_pine,2018,2020.06.01,interior,336,wo,s,0.15,10
red_pine,2018,2020.06.03,interior,339,wo,s,0.5,26
red_pine,2018,2020.06.09,interior,342,co,s,0.15,6
red_pine,2018,2020.06.09,perimeter,890,co,s,0.3,14
red_pine,2018,2020.06.09,interior,343,co,s,0.25,8
red_pine,2018,2020.05.27,interior,334,co,s,0.25,14.5
red_pine,2018,2020.05.26,perimeter,880,co,s,0.3,12.5
red_pine,2018,2020.06.01,perimeter,884,co,s,0.25,14
red_pine,2018,2020.06.01,perimeter,885,co,s,0.2,7.5
red_pine,2018,2020.06.09,interior,344,co,s,0.5,29.5
red_pine,2018,2020.06.01,perimeter,884,co,s,0.6,31
red_pine,2018,2020.05.26,interior,341,co,s,0.25,20
red_pine,2018,2020.06.08,interior,340,co,s,0.7,31.5
red_pine,2018,2020.05.26,interior,337,co,s,0.6,32
red_pine,2018,2020.06.01,interior,336,co,s,0.3,27
red_pine,2018,2020.06.09,perimeter,892,co,s,0.5,25.5
red_pine,2018,2020.05.26,perimeter,882,ro,s,0.6,8.5
red_pine,2018,2020.06.09,perimeter,892,ro,s,0.3,10
red_pine,2018,2020.06.08,perimeter,887,ro,s,0.25,9.5
red_pine,2018,2020.06.09,perimeter,890,ro,s,0.2,12
red_pine,2018,2020.05.26,interior,341,ro,s,0.2,8.5
red_pine,2018,2020.06.01,perimeter,883,ro,s,0.6,23.5
red_pine,2018,2020.05.27,interior,334,ro,s,0.75,37.5
red_pine,2018,2020.05.26,perimeter,881,ro,s,0.4,22
red_pine,2018,2020.06.08,perimeter,889,ro,s,0.2,9.5
red_pine,2018,2020.06.03,interior,338,ro,s,0.5,26.5
red_pine,2018,2020.05.28,interior,346,ro,s,0.5,29.5
red_pine,2018,2020.06.01,perimeter,885,ro,s,0.2,19
red_pine,2018,2020.06.09,interior,343,ro,s,0.5,18.5
red_pine,2018,2020.06.01,perimeter,884,ro,s,0.65,27
red_pine,2018,2020.05.26,perimeter,880,ro,s,0.4,24.5
red_pine,2018,2020.05.28,interior,347,ro,s,0.7,29.5
red_pine,2018,2020.06.08,perimeter,886,ro,s,0.5,20.5
red_pine,2018,2020.06.03,interior,339,ro,s,0.6,30
red_pine,2018,2020.06.08,interior,340,ro,s,0.5,35
red_pine,2018,2020.06.09,perimeter,891,ro,s,0.75,39
red_pine,2018,2020.05.28,interior,348,ro,s,0.75,38
red_pine,2018,2020.06.09,interior,344,ro,s,0.75,39
wedge,2018,2020.06.23,interior,377,rm,s,0.1,7.5
wedge,2018,2020.06.25,interior,382,rm,s,0.1,12
wedge,2018,2020.06.29,interior,374,sb,s,0.2,3
wedge,2018,2020.06.25,perimeter,969,sb,s,0.2,4.5
wedge,2018,2020.06.26,interior,378,sb,s,0.15,5
wedge,2018,2020.06.29,perimeter,973,sb,s,0.25,6
wedge,2018,2020.06.23,perimeter,975,sb,s,0.15,7
wedge,2018,2020.06.25,interior,382,sb,s,0.5,7
wedge,2018,2020.06.23,interior,373,sb,s,0.2,7.5
wedge,2018,2020.06.29,interior,371,sb,s,0.25,10.5
wedge,2018,2020.06.29,interior,374,sb,s,0.25,10.5
wedge,2018,2020.06.29,interior,371,sb,s,0.25,8
wedge,2018,2020.06.23,perimeter,966,sb,s,0.15,8
wedge,2018,2020.06.26,perimeter,972,sb,s,0.4,16
wedge,2018,2020.06.23,perimeter,967,sb,s,0.2,8.5
wedge,2018,2020.06.29,interior,370,sb,s,0.2,8.5
wedge,2018,2020.06.26,interior,375,sb,s,0.2,16
wedge,2018,2020.06.23,perimeter,967,sb,s,0.2,9.5
wedge,2018,2020.06.29,interior,372,sb,s,0.2,15.5
wedge,2018,2020.06.29,interior,370,sb,s,0.25,10
wedge,2018,2020.06.26,perimeter,971,sb,s,0.25,10
wedge,2018,2020.06.29,interior,372,sb,s,0.2,14
wedge,2018,2020.06.23,interior,380,sb,s,0.25,14
wedge,2018,2020.06.26,perimeter,972,sb,s,0.4,23
wedge,2018,2020.06.23,interior,373,sb,s,0.3,16.5
wedge,2018,2020.06.23,interior,374,sb,s,0.25,24
wedge,2018,2020.06.26,interior,379,sb,s,0.25,18
wedge,2018,2020.06.26,perimeter,972,sb,s,0.2,18
wedge,2018,2020.06.23,interior,380,sb,s,0.25,34
wedge,2018,2020.06.23,perimeter,968,sb,s,0.9,45
wedge,2018,2020.06.25,interior,382,ab,s,0.3,24.5
wedge,2018,2020.06.25,perimeter,970,ab,s,1.5,111.5
wedge,2018,2020.06.25,perimeter,970,ab,s,0.9,42
wedge,2018,2020.06.23,interior,374,ab,s,0.5,33.5
wedge,2018,2020.06.23,interior,381,ab,s,1,37.5
wedge,2018,2020.06.26,interior,378,wa,s,0.25,10
wedge,2018,2020.06.26,interior,378,wa,s,0.25,7
wedge,2018,2020.06.25,perimeter,970,wa,s,0.25,9.5
wedge,2018,2020.06.23,interior,381,wa,s,0.2,12
wedge,2018,2020.06.26,interior,375,wa,s,0.2,5.5
wedge,2018,2020.06.23,interior,380,wa,s,0.25,13
wedge,2018,2020.06.23,perimeter,968,wa,s,0.2,10
wedge,2018,2020.06.26,perimeter,971,wa,s,0.2,11.5
wedge,2018,2020.06.25,interior,382,wa,s,0.15,10.5
wedge,2018,2020.06.26,interior,375,wa,s,0.2,11
wedge,2018,2020.06.23,interior,380,wa,s,0.25,15
wedge,2018,2020.06.25,interior,383,bc,s,0.2,17
wedge,2018,2020.06.25,interior,383,bc,s,0.2,25.5
boot,2018,2020.06.22,perimeter,960,ba,t,1.1,100.5
boot,2018,2020.06.22,interior,359,rm,t,1,58
boot,2018,2020.06.12,interior,368,rm,t,0.75,37
boot,2018,2020.06.16,perimeter,962,rm,t,1,78.5
boot,2018,2020.06.12,perimeter,957,rm,t,0.75,60.5
boot,2018,2020.06.19,perimeter,952,rm,t,0.7,35
boot,2018,2020.06.17,perimeter,950,rm,t,0.6,34
boot,2018,2020.06.15,perimeter,959,rm,t,1,43.5
boot,2018,2020.06.22,interior,365,rm,t,0.8,56
boot,2018,2020.06.19,perimeter,953,rm,t,0.75,65
boot,2018,2020.06.16,perimeter,965,rm,t,0.9,83
boot,2018,2020.06.15,interior,362,rm,t,1,91
boot,2018,2020.06.12,perimeter,957,rm,t,1.1,101.5
boot,2018,2020.06.17,interior,357,rm,t,0.9,63
boot,2018,2020.06.16,interior,355,rm,t,0.65,49.5
boot,2018,2020.06.12,interior,368,sm,t,0.25,11.5
boot,2018,2020.06.22,interior,359,sm,t,0.4,17.5
boot,2018,2020.06.15,perimeter,958,sm,t,0.4,15.5
boot,2018,2020.06.22,perimeter,961,sm,t,0.7,25
boot,2018,2020.06.16,perimeter,963,sm,t,0.25,16
boot,2018,2020.06.15,interior,369,sm,t,0.7,34
boot,2018,2020.06.15,perimeter,959,sm,t,0.6,43.5
boot,2018,2020.06.12,perimeter,954,sm,t,1,78
boot,2018,2020.06.17,perimeter,951,sb,t,0.65,17
boot,2018,2020.06.16,interior,350,sb,t,1.1,37.5
boot,2018,2020.06.15,perimeter,959,sb,t,0.75,20
boot,2018,2020.06.16,perimeter,965,sb,t,1,28.5
boot,2018,2020.06.12,interior,361,ab,t,0.25,3.5
boot,2018,2020.06.12,perimeter,955,ab,t,0.15,4
boot,2018,2020.06.22,interior,360,ab,t,0.25,7.5
boot,2018,2020.06.17,interior,357,ab,t,1.15,41.5
boot,2018,2020.06.17,interior,353,ab,t,0.25,5.5
boot,2018,2020.06.17,interior,357,ab,t,0.7,9
boot,2018,2020.06.22,interior,364,ab,t,0.25,7
boot,2018,2020.06.12,interior,366,ab,t,0.9,23
boot,2018,2020.06.17,interior,357,ab,t,0.75,13.5
boot,2018,2020.06.17,perimeter,950,ab,t,0.75,17
boot,2018,2020.06.12,perimeter,955,wa,t,1.25,57
boot,2018,2020.06.22,interior,365,ba,t,1.5,28
boot,2018,2020.06.15,interior,363,ba,t,1.15,86
boot,2018,2020.06.12,interior,367,ba,t,1,78
boot,2018,2020.06.16,perimeter,962,ba,t,1.2,70
boot,2018,2020.06.12,interior,367,ba,t,1.5,72.5
gas_line,2018,2020.07.13,control,737,rm,t,0.65,30
gas_line,2018,2020.07.14,control,731,rm,t,0.3,26
gas_line,2018,2020.07.10,control,742,rm,t,0.25,9
gas_line,2018,2020.07.10,control,742,rm,t,0.65,27.5
gas_line,2018,2020.07.14,control,733,rm,t,0.7,40
gas_line,2018,2020.07.14,control,729,rm,t,0.5,18
gas_line,2018,2020.07.14,control,735,rm,t,0.8,55
gas_line,2018,2020.07.13,control,741,rm,t,0.5,18
gas_line,2018,2020.07.14,control,730,rm,t,1,54
gas_line,2018,2020.07.10,control,742,rm,t,0.75,58
gas_line,2018,2020.07.13,control,741,rm,t,1.25,70
gas_line,2018,2020.07.14,control,738,sb,t,0.4,17.5
gas_line,2018,2020.07.10,control,743,ab,t,0.7,5.5
gas_line,2018,2020.07.13,control,740,ab,t,0.3,11
gas_line,2018,2020.07.14,control,732,ab,t,1,42
gas_line,2018,2020.07.14,control,734,ab,t,0.4,25
gas_line,2018,2020.07.10,control,745,ab,t,0.25,6
gas_line,2018,2020.07.10,control,745,ab,t,0.3,9
gas_line,2018,2020.07.13,control,737,ab,t,0.5,7.5
gas_line,2018,2020.07.14,control,734,ab,t,0.3,7.5
gas_line,2018,2020.07.13,control,739,ab,t,0.4,14
gas_line,2018,2020.07.10,control,745,ab,t,0.25,8.5
gas_line,2018,2020.07.10,control,743,ab,t,0.7,19
gas_line,2018,2020.07.10,control,744,ab,t,0.25,13
gas_line,2018,2020.07.14,control,731,ab,t,0.3,11
gas_line,2018,2020.07.14,control,735,ab,t,0.35,13
gas_line,2018,2020.07.14,control,729,ab,t,0.3,17
gas_line,2018,2020.07.10,control,744,ab,t,0.4,22.5
gas_line,2018,2020.07.13,control,739,ab,t,0.6,18
gas_line,2018,2020.07.13,control,739,ab,t,0.6,23.5
gas_line,2018,2020.07.14,control,735,wa,t,0.25,65.5
gas_line,2018,2020.07.10,control,742,ro,t,0.45,23
gas_line,2018,2020.07.13,control,741,ro,t,0.75,37.5
red_pine,2018,2020.07.16,control,755,rm,t,0.3,12
red_pine,2018,2020.07.15,control,773,rm,t,0.35,17
red_pine,2018,2020.07.15,control,774,rm,t,0.25,16
red_pine,2018,2020.07.15,control,775,rm,t,0.25,19.5
red_pine,2018,2020.07.14,control,768,rm,t,0.25,15
red_pine,2018,2020.07.15,control,774,rm,t,0.65,21
red_pine,2018,2020.07.16,control,757,rm,t,0.5,13
red_pine,2018,2020.07.16,control,758,rm,t,0.25,10
red_pine,2018,2020.07.14,control,767,rm,t,0.2,22.5
red_pine,2018,2020.07.16,control,757,rm,t,0.4,31
red_pine,2018,2020.07.16,control,756,rm,t,0.4,32
red_pine,2018,2020.07.16,control,756,rm,t,0.5,29
red_pine,2018,2020.07.16,control,759,rm,t,0.65,38
red_pine,2018,2020.07.16,control,761,rm,t,1,72
red_pine,2018,2020.07.17,control,764,sb,t,0.6,9
red_pine,2018,2020.07.16,control,766,sb,t,0.3,6.5
red_pine,2018,2020.07.16,control,757,sb,t,0.5,19
red_pine,2018,2020.07.16,control,766,sb,t,0.5,13
red_pine,2018,2020.07.16,control,762,sb,t,0.4,21
red_pine,2018,2020.07.17,control,751,ab,t,0.2,1
red_pine,2018,2020.07.17,control,764,ab,t,0.5,7.5
red_pine,2018,2020.07.16,control,761,ab,t,0.5,5
red_pine,2018,2020.07.17,control,764,ab,t,0.5,6
red_pine,2018,2020.07.17,control,750,ab,t,0.25,8
red_pine,2018,2020.07.15,control,772,ab,t,0.4,12
red_pine,2018,2020.07.17,control,750,ab,t,0.2,3
red_pine,2018,2020.07.15,control,771,ab,t,0.2,4
red_pine,2018,2020.07.14,control,770,ab,t,0.4,4
red_pine,2018,2020.07.15,control,773,ab,t,0.25,7
red_pine,2018,2020.07.17,control,764,ab,t,0.5,6
red_pine,2018,2020.07.14,control,768,ab,t,0.5,6
red_pine,2018,2020.07.16,control,759,ab,t,0.65,18
red_pine,2018,2020.07.16,control,760,ab,t,0.25,4.5
red_pine,2018,2020.07.16,control,763,ab,t,0.5,4.5
red_pine,2018,2020.07.14,control,769,ab,t,0.3,8.5
red_pine,2018,2020.07.16,control,758,ab,t,0.2,5
red_pine,2018,2020.07.16,control,752,ab,t,1.1,25.5
red_pine,2018,2020.07.15,control,775,ab,t,0.3,9
red_pine,2018,2020.07.14,control,769,ab,t,0.5,10
red_pine,2018,2020.07.16,control,753,ab,t,0.4,15
red_pine,2018,2020.07.16,control,759,ab,t,0.3,15
red_pine,2018,2020.07.17,control,751,ab,t,0.2,8
red_pine,2018,2020.07.14,control,770,ab,t,0.25,9
red_pine,2018,2020.07.16,control,756,ab,t,0.25,8
red_pine,2018,2020.07.16,control,766,ab,t,0.5,12
red_pine,2018,2020.07.16,control,753,ab,t,0.4,11.5
red_pine,2018,2020.07.16,control,755,ab,t,0.7,12.5
red_pine,2018,2020.07.16,control,761,ab,t,0.5,18.5
red_pine,2018,2020.07.17,control,764,ab,t,1.3,41
red_pine,2018,2020.07.16,control,766,ab,t,1,21.5
red_pine,2018,2020.07.16,control,756,wa,t,0.4,20.5
red_pine,2018,2020.07.15,control,775,wa,t,0.3,11
red_pine,2018,2020.07.14,control,767,wa,t,0.25,19
red_pine,2018,2020.07.16,control,756,wo,t,0.4,19
red_pine,2018,2020.07.17,control,764,wo,t,0.6,32
red_pine,2018,2020.07.16,control,754,co,t,0.85,48.5
red_pine,2018,2020.07.16,control,754,co,t,0.55,26
red_pine,2018,2020.07.17,control,747,ro,t,0.25,22.5
red_pine,2018,2020.07.14,control,767,ro,t,0.5,20
red_pine,2018,2020.07.16,control,755,ro,t,0.7,27.5
red_pine,2018,2020.07.16,control,758,ro,t,0.6,30.5
wedge_boot,2018,2020.07.07,control,394,sm,t,0.3,14
wedge_boot,2018,2020.07.07,control,709,sb,t,0.8,43
wedge_boot,2018,2020.06.29,control,386,ab,t,0.25,1
wedge_boot,2018,2020.07.07,control,397,ab,t,0.4,15.5
wedge_boot,2018,2020.06.29,control,386,ab,t,0.25,2
wedge_boot,2018,2020.07.06,control,389,ab,t,0.2,2.5
wedge_boot,2018,2020.07.09,control,399,ab,t,0.2,6.5
wedge_boot,2018,2020.06.29,control,393,ab,t,0.25,4
wedge_boot,2018,2020.07.06,control,388,ab,t,0.25,5.5
wedge_boot,2018,2020.07.09,control,713,ab,t,0.3,6
wedge_boot,2018,2020.07.09,control,400,ab,t,0.2,15
wedge_boot,2018,2020.07.07,control,708,ab,t,0.4,6.5
wedge_boot,2018,2020.07.09,control,703,ab,t,0.35,7
wedge_boot,2018,2020.07.09,control,713,ab,t,0.25,8
wedge_boot,2018,2020.06.29,control,393,ab,t,0.4,15.5
wedge_boot,2018,2020.07.09,control,713,ab,t,0.4,8
wedge_boot,2018,2020.07.07,control,708,ab,t,0.25,17
wedge_boot,2018,2020.07.09,control,399,ab,t,0.25,6
wedge_boot,2018,2020.07.09,control,710,ab,t,0.8,39
wedge_boot,2018,2020.07.09,control,713,ab,t,0.25,10.5
wedge_boot,2018,2020.07.07,control,398,ab,t,0.6,28.5
wedge_boot,2018,2020.07.06,control,947,ab,t,1,84
wedge_boot,2018,2020.07.09,control,710,ba,t,0.9,36
gas_line,2018,2020.04.16,perimeter,828,rm,t,0.5,28
gas_line,2018,2020.04.08,interior,838,rm,t,1.2,63
gas_line,2018,2020.04.14,interior,839,rm,t,1,66
gas_line,2018,2020.04.15,perimeter,806,rm,t,1.1,78
gas_line,2018,2020.04.16,perimeter,827,rm,t,1,62
gas_line,2018,2020.04.16,perimeter,830,rm,t,0.75,38
gas_line,2018,2020.04.16,perimeter,831,rm,t,0.8,65
gas_line,2018,2020.04.16,perimeter,826,rm,t,0.5,30
gas_line,2018,2020.04.17,perimeter,820,rm,t,1,67.5
gas_line,2018,2020.04.16,perimeter,831,rm,t,1,60
gas_line,2018,2020.04.14,interior,839,rm,t,0.75,74
gas_line,2018,2020.04.16,perimeter,826,rm,t,0.75,45.5
gas_line,2018,2020.04.16,perimeter,829,rm,t,1,42
gas_line,2018,2020.04.16,perimeter,829,rm,t,1,65
gas_line,2018,2020.04.16,perimeter,832,rm,t,0.75,51
gas_line,2018,2020.04.16,perimeter,832,rm,t,0.8,58
gas_line,2018,2020.04.17,perimeter,822,rm,t,1.1,65
gas_line,2018,2020.04.20,perimeter,815,rm,t,1.2,81
gas_line,2018,2020.05.08,interior,855,sm,t,1,49
gas_line,2018,2020.04.20,interior,875,sm,t,0.75,29
gas_line,2018,2020.04.20,interior,873,sm,t,1.25,46
gas_line,2018,2020.05.04,interior,846,sm,t,0.6,50.5
gas_line,2018,2020.04.22,interior,870,sm,t,0.25,32.5
gas_line,2018,2020.04.15,perimeter,807,sm,t,0.5,29.5
gas_line,2018,2020.04.15,perimeter,806,sm,t,0.75,45
gas_line,2018,2020.04.20,interior,876,sm,t,0.75,34
gas_line,2018,2020.04.14,perimeter,802,sm,t,0.5,70
gas_line,2018,2020.04.17,perimeter,822,sm,t,0.6,23
gas_line,2018,2020.05.08,interior,850,sm,t,0.6,46
gas_line,2018,2020.04.16,perimeter,830,sm,t,0.8,68.5
gas_line,2018,2020.05.04,interior,853,sm,t,0.5,65
gas_line,2018,2020.04.06,interior,857,sm,t,0.9,76
gas_line,2018,2020.04.15,perimeter,809,sm,t,1.1,66
gas_line,2018,2020.04.23,interior,861,sm,t,0.6,72
gas_line,2018,2020.05.04,interior,845,sm,t,1,62
gas_line,2018,2020.05.04,interior,847,sm,t,0.25,25.5
gas_line,2018,2020.04.20,perimeter,816,sm,t,1,96
gas_line,2018,2020.04.23,interior,859,sm,t,1,64.5
gas_line,2018,2020.04.20,interior,868,sm,t,1.25,97.5
gas_line,2018,2020.04.23,interior,859,sm,t,0.6,52.5
gas_line,2018,2020.05.08,interior,850,sm,t,0.75,43
gas_line,2018,2020.04.22,interior,860,sm,t,0.6,69.5
gas_line,2018,2020.05.04,interior,853,sm,t,0.75,62.5
gas_line,2018,2020.04.14,interior,842,sm,t,1,80.5
gas_line,2018,2020.04.20,interior,868,sm,t,0.75,84
gas_line,2018,2020.04.22,interior,860,sm,t,0.75,64
gas_line,2018,2020.05.08,interior,851,sm,t,1,75
gas_line,2018,2020.05.04,interior,845,sm,t,0.8,74
gas_line,2018,2020.04.06,interior,836,sm,t,0.75,27
gas_line,2018,2020.04.15,perimeter,808,sm,t,0.8,35
gas_line,2018,2020.04.20,interior,876,sm,t,0.3,35
gas_line,2018,2020.04.14,interior,841,sm,t,0.5,36
gas_line,2018,2020.04.08,interior,837,sm,t,1,77
gas_line,2018,2020.04.06,interior,857,sm,t,0.8,39
gas_line,2018,2020.04.22,interior,878,sm,t,0.75,73.5
gas_line,2018,2020.04.22,interior,870,sm,t,0.5,35
gas_line,2018,2020.04.06,interior,837,sm,t,0.75,48
gas_line,2018,2020.04.15,perimeter,808,sm,t,0.75,46
gas_line,2018,2020.04.23,interior,861,sm,t,0.5,68.5
gas_line,2018,2020.04.22,interior,872,sm,t,0.5,56
gas_line,2018,2020.05.08,interior,851,sm,t,0.5,63
gas_line,2018,2020.04.14,interior,841,sm,t,0.6,38
gas_line,2018,2020.04.08,interior,836,sm,t,0.75,45
gas_line,2018,2020.05.05,interior,852,sm,t,0.6,42.5
gas_line,2018,2020.04.14,interior,843,sm,t,0.75,13
gas_line,2018,2020.04.17,perimeter,822,sb,t,0.75,39
gas_line,2018,2020.04.20,perimeter,815,sb,t,1,88.5
gas_line,2018,2020.04.15,perimeter,811,ab,t,1,19
gas_line,2018,2020.04.06,interior,862,ab,t,0.2,8
gas_line,2018,2020.04.17,perimeter,818,ab,t,0.3,8
gas_line,2018,2020.04.15,perimeter,805,ab,t,0.6,22
gas_line,2018,2020.04.22,interior,869,ab,t,0.25,10
gas_line,2018,2020.04.20,perimeter,816,ab,t,0.5,25.5
gas_line,2018,2020.05.04,interior,854,ab,t,0.5,15.5
