harvest,location,point,count,spp,origin,year,type,size,stems.per.acre
red_pine,control,758,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,758,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,758,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,758,1,ab,stump,2019,interfering,exposed,3038.507544617953
red_pine,control,758,1,ab,stump,2019,interfering,total,3038.507544617953
red_pine,control,758,1,ab,stump,2019,interfering,winners,770.317931218885
red_pine,control,759,1,ab,singl/unk,2019,interfering,sup_short,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,sup_med,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,sup_tall,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,sup_sapl,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,exp_short,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,exp_med,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,exp_tall,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,exp_sapl,385.1589656094425
red_pine,control,759,1,ab,singl/unk,2019,interfering,suppressed,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,exposed,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,total,0
red_pine,control,759,1,ab,singl/unk,2019,interfering,winners,385.1589656094425
red_pine,control,759,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,759,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,759,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,759,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,759,1,ab,stump,2019,interfering,exp_short,4051.3433928239374
red_pine,control,759,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,759,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,759,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,759,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,759,1,ab,stump,2019,interfering,exposed,4051.3433928239374
red_pine,control,759,1,ab,stump,2019,interfering,total,4051.3433928239374
red_pine,control,759,1,ab,stump,2019,interfering,winners,770.317931218885
red_pine,control,760,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,760,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,760,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,760,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,760,1,ab,stump,2019,interfering,exp_short,2025.6716964119687
red_pine,control,760,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,760,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,760,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,760,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,760,1,ab,stump,2019,interfering,exposed,2025.6716964119687
red_pine,control,760,1,ab,stump,2019,interfering,total,2025.6716964119687
red_pine,control,760,1,ab,stump,2019,interfering,winners,0
red_pine,control,761,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,761,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,761,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,761,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,761,1,ab,stump,2019,interfering,exp_short,1012.8358482059843
red_pine,control,761,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,761,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,761,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,761,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,761,1,ab,stump,2019,interfering,exposed,1012.8358482059843
red_pine,control,761,1,ab,stump,2019,interfering,total,1012.8358482059843
red_pine,control,761,1,ab,stump,2019,interfering,winners,0
red_pine,control,762,1,ab,root,2019,interfering,sup_short,0
red_pine,control,762,1,ab,root,2019,interfering,sup_med,0
red_pine,control,762,1,ab,root,2019,interfering,sup_tall,0
red_pine,control,762,1,ab,root,2019,interfering,sup_sapl,0
red_pine,control,762,1,ab,root,2019,interfering,exp_short,2025.6716964119687
red_pine,control,762,1,ab,root,2019,interfering,exp_med,0
red_pine,control,762,1,ab,root,2019,interfering,exp_tall,0
red_pine,control,762,1,ab,root,2019,interfering,exp_sapl,0
red_pine,control,762,1,ab,root,2019,interfering,suppressed,0
red_pine,control,762,1,ab,root,2019,interfering,exposed,2025.6716964119687
red_pine,control,762,1,ab,root,2019,interfering,total,2025.6716964119687
red_pine,control,762,1,ab,root,2019,interfering,winners,0
red_pine,control,762,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,762,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,762,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,762,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,762,1,ab,stump,2019,interfering,exp_short,1012.8358482059843
red_pine,control,762,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,762,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,762,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,762,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,762,1,ab,stump,2019,interfering,exposed,1012.8358482059843
red_pine,control,762,1,ab,stump,2019,interfering,total,1012.8358482059843
red_pine,control,762,1,ab,stump,2019,interfering,winners,0
red_pine,control,764,1,ab,root,2019,interfering,sup_short,0
red_pine,control,764,1,ab,root,2019,interfering,sup_med,0
red_pine,control,764,1,ab,root,2019,interfering,sup_tall,0
red_pine,control,764,1,ab,root,2019,interfering,sup_sapl,0
red_pine,control,764,1,ab,root,2019,interfering,exp_short,6077.015089235906
red_pine,control,764,1,ab,root,2019,interfering,exp_med,0
red_pine,control,764,1,ab,root,2019,interfering,exp_tall,0
red_pine,control,764,1,ab,root,2019,interfering,exp_sapl,0
red_pine,control,764,1,ab,root,2019,interfering,suppressed,0
red_pine,control,764,1,ab,root,2019,interfering,exposed,6077.015089235906
red_pine,control,764,1,ab,root,2019,interfering,total,6077.015089235906
red_pine,control,764,1,ab,root,2019,interfering,winners,1540.63586243777
red_pine,control,764,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,764,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,764,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,764,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,764,1,ab,stump,2019,interfering,exp_short,6077.015089235906
red_pine,control,764,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,764,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,764,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,764,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,764,1,ab,stump,2019,interfering,exposed,6077.015089235906
red_pine,control,764,1,ab,stump,2019,interfering,total,6077.015089235906
red_pine,control,764,1,ab,stump,2019,interfering,winners,0
red_pine,control,765,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,765,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,765,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,765,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,765,1,ab,stump,2019,interfering,exp_short,4051.3433928239374
red_pine,control,765,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,765,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,765,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,765,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,765,1,ab,stump,2019,interfering,exposed,4051.3433928239374
red_pine,control,765,1,ab,stump,2019,interfering,total,4051.3433928239374
red_pine,control,765,1,ab,stump,2019,interfering,winners,1155.4768968283274
red_pine,control,766,1,ab,root,2019,interfering,sup_short,1012.8358482059843
red_pine,control,766,1,ab,root,2019,interfering,sup_med,0
red_pine,control,766,1,ab,root,2019,interfering,sup_tall,0
red_pine,control,766,1,ab,root,2019,interfering,sup_sapl,0
red_pine,control,766,1,ab,root,2019,interfering,exp_short,0
red_pine,control,766,1,ab,root,2019,interfering,exp_med,0
red_pine,control,766,1,ab,root,2019,interfering,exp_tall,0
red_pine,control,766,1,ab,root,2019,interfering,exp_sapl,0
red_pine,control,766,1,ab,root,2019,interfering,suppressed,1012.8358482059843
red_pine,control,766,1,ab,root,2019,interfering,exposed,0
red_pine,control,766,1,ab,root,2019,interfering,total,1012.8358482059843
red_pine,control,766,1,ab,root,2019,interfering,winners,0
red_pine,control,766,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,766,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,766,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,766,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,766,1,ab,stump,2019,interfering,exp_short,3038.507544617953
red_pine,control,766,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,766,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,766,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,766,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,766,1,ab,stump,2019,interfering,exposed,3038.507544617953
red_pine,control,766,1,ab,stump,2019,interfering,total,3038.507544617953
red_pine,control,766,1,ab,stump,2019,interfering,winners,0
red_pine,control,767,1,stm,stump,2019,interfering,sup_short,0
red_pine,control,767,1,stm,stump,2019,interfering,sup_med,0
red_pine,control,767,1,stm,stump,2019,interfering,sup_tall,0
red_pine,control,767,1,stm,stump,2019,interfering,sup_sapl,0
red_pine,control,767,1,stm,stump,2019,interfering,exp_short,0
red_pine,control,767,1,stm,stump,2019,interfering,exp_med,385.1589656094425
red_pine,control,767,1,stm,stump,2019,interfering,exp_tall,0
red_pine,control,767,1,stm,stump,2019,interfering,exp_sapl,0
red_pine,control,767,1,stm,stump,2019,interfering,suppressed,0
red_pine,control,767,1,stm,stump,2019,interfering,exposed,385.1589656094425
red_pine,control,767,1,stm,stump,2019,interfering,total,385.1589656094425
red_pine,control,767,1,stm,stump,2019,interfering,winners,385.1589656094425
red_pine,control,767,1,eh,singl/unk,2019,interfering,sup_short,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,sup_med,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,sup_tall,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,sup_sapl,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,exp_short,4051.3433928239374
red_pine,control,767,1,eh,singl/unk,2019,interfering,exp_med,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,exp_tall,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,exp_sapl,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,suppressed,0
red_pine,control,767,1,eh,singl/unk,2019,interfering,exposed,4051.3433928239374
red_pine,control,767,1,eh,singl/unk,2019,interfering,total,4051.3433928239374
red_pine,control,767,1,eh,singl/unk,2019,interfering,winners,770.317931218885
red_pine,control,767,1,eh,stump,2019,interfering,sup_short,0
red_pine,control,767,1,eh,stump,2019,interfering,sup_med,0
red_pine,control,767,1,eh,stump,2019,interfering,sup_tall,0
red_pine,control,767,1,eh,stump,2019,interfering,sup_sapl,0
red_pine,control,767,1,eh,stump,2019,interfering,exp_short,2025.6716964119687
red_pine,control,767,1,eh,stump,2019,interfering,exp_med,0
red_pine,control,767,1,eh,stump,2019,interfering,exp_tall,0
red_pine,control,767,1,eh,stump,2019,interfering,exp_sapl,0
red_pine,control,767,1,eh,stump,2019,interfering,suppressed,0
red_pine,control,767,1,eh,stump,2019,interfering,exposed,2025.6716964119687
red_pine,control,767,1,eh,stump,2019,interfering,total,2025.6716964119687
red_pine,control,767,1,eh,stump,2019,interfering,winners,385.1589656094425
red_pine,control,769,1,ab,root,2019,interfering,sup_short,0
red_pine,control,769,1,ab,root,2019,interfering,sup_med,0
red_pine,control,769,1,ab,root,2019,interfering,sup_tall,0
red_pine,control,769,1,ab,root,2019,interfering,sup_sapl,0
red_pine,control,769,1,ab,root,2019,interfering,exp_short,1012.8358482059843
red_pine,control,769,1,ab,root,2019,interfering,exp_med,0
red_pine,control,769,1,ab,root,2019,interfering,exp_tall,0
red_pine,control,769,1,ab,root,2019,interfering,exp_sapl,0
red_pine,control,769,1,ab,root,2019,interfering,suppressed,0
red_pine,control,769,1,ab,root,2019,interfering,exposed,1012.8358482059843
red_pine,control,769,1,ab,root,2019,interfering,total,1012.8358482059843
red_pine,control,769,1,ab,root,2019,interfering,winners,0
red_pine,control,769,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,769,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,769,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,769,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,769,1,ab,stump,2019,interfering,exp_short,5064.179241029922
red_pine,control,769,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,769,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,769,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,769,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,769,1,ab,stump,2019,interfering,exposed,5064.179241029922
red_pine,control,769,1,ab,stump,2019,interfering,total,5064.179241029922
red_pine,control,769,1,ab,stump,2019,interfering,winners,1155.4768968283274
red_pine,control,770,1,ab,root,2019,interfering,sup_short,0
red_pine,control,770,1,ab,root,2019,interfering,sup_med,0
red_pine,control,770,1,ab,root,2019,interfering,sup_tall,0
red_pine,control,770,1,ab,root,2019,interfering,sup_sapl,0
red_pine,control,770,1,ab,root,2019,interfering,exp_short,1012.8358482059843
red_pine,control,770,1,ab,root,2019,interfering,exp_med,0
red_pine,control,770,1,ab,root,2019,interfering,exp_tall,0
red_pine,control,770,1,ab,root,2019,interfering,exp_sapl,0
red_pine,control,770,1,ab,root,2019,interfering,suppressed,0
red_pine,control,770,1,ab,root,2019,interfering,exposed,1012.8358482059843
red_pine,control,770,1,ab,root,2019,interfering,total,1012.8358482059843
red_pine,control,770,1,ab,root,2019,interfering,winners,385.1589656094425
red_pine,control,773,1,ab,singl/unk,2019,interfering,sup_short,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,sup_med,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,sup_tall,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,sup_sapl,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,exp_short,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,exp_med,385.1589656094425
red_pine,control,773,1,ab,singl/unk,2019,interfering,exp_tall,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,exp_sapl,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,suppressed,0
red_pine,control,773,1,ab,singl/unk,2019,interfering,exposed,385.1589656094425
red_pine,control,773,1,ab,singl/unk,2019,interfering,total,385.1589656094425
red_pine,control,773,1,ab,singl/unk,2019,interfering,winners,0
red_pine,control,773,1,ab,stump,2019,interfering,sup_short,0
red_pine,control,773,1,ab,stump,2019,interfering,sup_med,0
red_pine,control,773,1,ab,stump,2019,interfering,sup_tall,0
red_pine,control,773,1,ab,stump,2019,interfering,sup_sapl,0
red_pine,control,773,1,ab,stump,2019,interfering,exp_short,3038.507544617953
red_pine,control,773,1,ab,stump,2019,interfering,exp_med,0
red_pine,control,773,1,ab,stump,2019,interfering,exp_tall,0
red_pine,control,773,1,ab,stump,2019,interfering,exp_sapl,0
red_pine,control,773,1,ab,stump,2019,interfering,suppressed,0
red_pine,control,773,1,ab,stump,2019,interfering,exposed,3038.507544617953
red_pine,control,773,1,ab,stump,2019,interfering,total,3038.507544617953
red_pine,control,773,1,ab,stump,2019,interfering,winners,1155.4768968283274
gas_line,perimeter,803,1,ab,root,2019,interfering,sup_short,0
gas_line,perimeter,803,1,ab,root,2019,interfering,sup_med,0
gas_line,perimeter,803,1,ab,root,2019,interfering,sup_tall,0
gas_line,perimeter,803,1,ab,root,2019,interfering,sup_sapl,0
gas_line,perimeter,803,1,ab,root,2019,interfering,exp_short,7089.85093744189
gas_line,perimeter,803,1,ab,root,2019,interfering,exp_med,0
gas_line,perimeter,803,1,ab,root,2019,interfering,exp_tall,0
gas_line,perimeter,803,1,ab,root,2019,interfering,exp_sapl,0
gas_line,perimeter,803,1,ab,root,2019,interfering,suppressed,0
gas_line,perimeter,803,1,ab,root,2019,interfering,exposed,7089.85093744189
gas_line,perimeter,803,1,ab,root,2019,interfering,total,7089.85093744189
gas_line,perimeter,803,1,ab,root,2019,interfering,winners,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,sup_short,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,sup_med,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,sup_tall,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,sup_sapl,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,exp_short,1012.8358482059843
gas_line,perimeter,803,1,ab,stump,2019,interfering,exp_med,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,exp_tall,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,exp_sapl,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,suppressed,0
gas_line,perimeter,803,1,ab,stump,2019,interfering,exposed,1012.8358482059843
gas_line,perimeter,803,1,ab,stump,2019,interfering,total,1012.8358482059843
gas_line,perimeter,803,1,ab,stump,2019,interfering,winners,0
gas_line,perimeter,805,1,ab,root,2019,interfering,sup_short,9115.52263385386
gas_line,perimeter,805,1,ab,root,2019,interfering,sup_med,0
gas_line,perimeter,805,1,ab,root,2019,interfering,sup_tall,0
gas_line,perimeter,805,1,ab,root,2019,interfering,sup_sapl,0
gas_line,perimeter,805,1,ab,root,2019,interfering,exp_short,0
gas_line,perimeter,805,1,ab,root,2019,interfering,exp_med,0
gas_line,perimeter,805,1,ab,root,2019,interfering,exp_tall,0
gas_line,perimeter,805,1,ab,root,2019,interfering,exp_sapl,0
gas_line,perimeter,805,1,ab,root,2019,interfering,suppressed,9115.52263385386
gas_line,perimeter,805,1,ab,root,2019,interfering,exposed,0
gas_line,perimeter,805,1,ab,root,2019,interfering,total,9115.52263385386
gas_line,perimeter,805,1,ab,root,2019,interfering,winners,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,sup_short,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,sup_med,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,sup_tall,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,sup_sapl,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,exp_short,5064.179241029922
gas_line,perimeter,805,1,ab,stump,2019,interfering,exp_med,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,exp_tall,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,exp_sapl,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,suppressed,0
gas_line,perimeter,805,1,ab,stump,2019,interfering,exposed,5064.179241029922
gas_line,perimeter,805,1,ab,stump,2019,interfering,total,5064.179241029922
gas_line,perimeter,805,1,ab,stump,2019,interfering,winners,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,sup_short,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,sup_med,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,sup_tall,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,sup_sapl,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,exp_short,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,exp_med,385.1589656094425
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,exp_tall,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,exp_sapl,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,suppressed,0
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,exposed,385.1589656094425
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,total,385.1589656094425
gas_line,perimeter,805,1,pc,singl/unk,2019,interfering,winners,0
gas_line,perimeter,806,1,ab,root,2019,interfering,sup_short,6077.015089235906
gas_line,perimeter,806,1,ab,root,2019,interfering,sup_med,0
gas_line,perimeter,806,1,ab,root,2019,interfering,sup_tall,0
gas_line,perimeter,806,1,ab,root,2019,interfering,sup_sapl,0
gas_line,perimeter,806,1,ab,root,2019,interfering,exp_short,0
gas_line,perimeter,806,1,ab,root,2019,interfering,exp_med,0
gas_line,perimeter,806,1,ab,root,2019,interfering,exp_tall,0
gas_line,perimeter,806,1,ab,root,2019,interfering,exp_sapl,0
gas_line,perimeter,806,1,ab,root,2019,interfering,suppressed,6077.015089235906
gas_line,perimeter,806,1,ab,root,2019,interfering,exposed,0
gas_line,perimeter,806,1,ab,root,2019,interfering,total,6077.015089235906
gas_line,perimeter,806,1,ab,root,2019,interfering,winners,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,sup_short,1012.8358482059843
gas_line,perimeter,806,1,ab,stump,2019,interfering,sup_med,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,sup_tall,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,sup_sapl,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,exp_short,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,exp_med,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,exp_tall,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,exp_sapl,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,suppressed,1012.8358482059843
gas_line,perimeter,806,1,ab,stump,2019,interfering,exposed,0
gas_line,perimeter,806,1,ab,stump,2019,interfering,total,1012.8358482059843
gas_line,perimeter,806,1,ab,stump,2019,interfering,winners,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,sup_short,2025.6716964119687
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,sup_med,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,sup_tall,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,sup_sapl,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,exp_short,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,exp_med,1540.63586243777
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,exp_tall,770.317931218885
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,exp_sapl,0
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,suppressed,2025.6716964119687
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,exposed,2310.953793656655
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,total,4336.625490068624
gas_line,perimeter,806,1,pc,singl/unk,2019,interfering,winners,1540.63586243777
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,sup_short,4051.3433928239374
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,sup_med,385.1589656094425
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,sup_tall,0
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,sup_sapl,0
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,exp_short,0
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,exp_med,1540.63586243777
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,exp_tall,385.1589656094425
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,exp_sapl,0
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,suppressed,4436.502358433379
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,exposed,1925.7948280472124
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,total,6362.297186480591
gas_line,perimeter,807,1,pc,singl/unk,2019,interfering,winners,1540.63586243777
gas_line,perimeter,808,1,stm,root,2019,interfering,sup_short,1012.8358482059843
gas_line,perimeter,808,1,stm,root,2019,interfering,sup_med,0
gas_line,perimeter,808,1,stm,root,2019,interfering,sup_tall,0
gas_line,perimeter,808,1,stm,root,2019,interfering,sup_sapl,0
gas_line,perimeter,808,1,stm,root,2019,interfering,exp_short,3038.507544617953
gas_line,perimeter,808,1,stm,root,2019,interfering,exp_med,1155.4768968283274
gas_line,perimeter,808,1,stm,root,2019,interfering,exp_tall,0
gas_line,perimeter,808,1,stm,root,2019,interfering,exp_sapl,0
gas_line,perimeter,808,1,stm,root,2019,interfering,suppressed,1012.8358482059843
gas_line,perimeter,808,1,stm,root,2019,interfering,exposed,4193.9844414462805
gas_line,perimeter,808,1,stm,root,2019,interfering,total,5206.820289652265
gas_line,perimeter,808,1,stm,root,2019,interfering,winners,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,sup_short,1012.8358482059843
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,sup_med,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,sup_tall,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,sup_sapl,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,exp_short,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,exp_med,385.1589656094425
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,exp_tall,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,exp_sapl,0
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,suppressed,1012.8358482059843
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,exposed,385.1589656094425
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,total,1397.9948138154268
gas_line,perimeter,808,1,stm,singl/unk,2019,interfering,winners,0
gas_line,perimeter,808,1,ab,root,2019,interfering,sup_short,3038.507544617953
gas_line,perimeter,808,1,ab,root,2019,interfering,sup_med,0
gas_line,perimeter,808,1,ab,root,2019,interfering,sup_tall,0
gas_line,perimeter,808,1,ab,root,2019,interfering,sup_sapl,0
gas_line,perimeter,808,1,ab,root,2019,interfering,exp_short,3038.507544617953
gas_line,perimeter,808,1,ab,root,2019,interfering,exp_med,0
gas_line,perimeter,808,1,ab,root,2019,interfering,exp_tall,0
gas_line,perimeter,808,1,ab,root,2019,interfering,exp_sapl,0
gas_line,perimeter,808,1,ab,root,2019,interfering,suppressed,3038.507544617953
gas_line,perimeter,808,1,ab,root,2019,interfering,exposed,3038.507544617953
gas_line,perimeter,808,1,ab,root,2019,interfering,total,6077.015089235906
gas_line,perimeter,808,1,ab,root,2019,interfering,winners,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,sup_short,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,sup_med,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,sup_tall,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,sup_sapl,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,exp_short,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,exp_med,385.1589656094425
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,exp_tall,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,exp_sapl,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,suppressed,0
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,exposed,385.1589656094425
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,total,385.1589656094425
gas_line,perimeter,808,1,ab,singl/unk,2019,interfering,winners,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,sup_short,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,sup_med,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,sup_tall,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,sup_sapl,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,exp_short,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,exp_med,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,exp_tall,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,exp_sapl,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,suppressed,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,exposed,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,total,0
gas_line,perimeter,808,1,ab,stump,2019,interfering,winners,0
gas_line,perimeter,809,1,pc,singl/unk,2019,interfering,sup_short,1012.8358482059843
