harvest,location,point,count,spp,origin,year,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
boot,interior,365,1,pc,singl/unk,2019,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,770.317931218885
boot,interior,365,1,ba,stump,2019,2025.6716964119687,0,0,0,0,770.317931218885,0,0,2025.6716964119687,770.317931218885,2795.9896276308536,770.317931218885
boot,interior,366,1,sb,singl/unk,2019,1012.8358482059843,0,0,0,6077.015089235906,1155.4768968283274,0,0,1012.8358482059843,7232.491986064233,8245.327834270218,1540.63586243777
boot,interior,366,1,sb,stump,2019,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
boot,interior,366,1,ab,root,2019,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
boot,interior,367,1,sb,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
boot,interior,367,1,ab,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
boot,interior,367,1,wa,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
boot,interior,367,1,ba,stump,2019,4051.3433928239374,0,0,0,0,4621.90758731331,0,0,4051.3433928239374,4621.90758731331,8673.250980137247,1540.63586243777
boot,interior,368,1,rm,stump,2019,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
boot,interior,368,1,wa,singl/unk,2019,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
boot,interior,368,1,pc,singl/unk,2019,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
boot,interior,369,1,rm,singl/unk,2019,4051.3433928239374,0,0,0,0,0,0,0,4051.3433928239374,0,4051.3433928239374,0
boot,interior,369,1,sb,singl/unk,2019,10128.358482059844,0,0,0,27346.56790156158,0,0,0,10128.358482059844,27346.56790156158,37474.92638362142,1540.63586243777
boot,interior,369,1,ab,root,2019,4051.3433928239374,0,0,0,0,0,0,0,4051.3433928239374,0,4051.3433928239374,0
boot,interior,369,1,ab,singl/unk,2019,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
boot,interior,369,1,wa,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
wedge,interior,370,1,sb,singl/unk,2019,6077.015089235906,0,0,0,12154.030178471812,0,0,0,6077.015089235906,12154.030178471812,18231.04526770772,0
wedge,interior,370,1,bta,root,2019,0,0,0,0,0,2696.1127592660973,1540.63586243777,0,0,4236.748621703868,4236.748621703868,1540.63586243777
wedge,interior,370,1,qa,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
wedge,interior,370,1,pc,singl/unk,2019,4051.3433928239374,0,0,0,4051.3433928239374,770.317931218885,0,0,4051.3433928239374,4821.661324042822,8873.004716866759,0
wedge,interior,371,1,sb,singl/unk,2019,6077.015089235906,0,0,0,16205.37357129575,0,0,0,6077.015089235906,16205.37357129575,22282.388660531655,0
wedge,interior,371,1,ab,root,2019,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
wedge,interior,371,1,pc,singl/unk,2019,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,1155.4768968283274
wedge,interior,372,1,sb,singl/unk,2019,3038.507544617953,0,0,0,0,0,0,0,3038.507544617953,0,3038.507544617953,0
wedge,interior,372,1,pc,singl/unk,2019,0,0,0,0,3038.507544617953,7703.1793121888495,1540.63586243777,0,0,12282.322719244572,12282.322719244572,1540.63586243777
wedge,interior,373,1,sb,singl/unk,2019,0,0,0,0,98245.07727598048,0,0,0,0,98245.07727598048,98245.07727598048,0
wedge,interior,373,1,pc,singl/unk,2019,0,0,0,0,24308.060356943624,0,0,0,0,24308.060356943624,24308.060356943624,1540.63586243777
wedge,interior,374,1,pc,singl/unk,2019,0,0,0,0,0,1155.4768968283274,5777.384484141638,770.317931218885,0,6932.8613809699655,6932.8613809699655,1540.63586243777
wedge,interior,375,1,rm,singl/unk,2019,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
wedge,interior,375,1,sb,singl/unk,2019,2025.6716964119687,0,0,0,1012.8358482059843,0,0,0,2025.6716964119687,1012.8358482059843,3038.507544617953,385.1589656094425
wedge,interior,375,1,ab,root,2019,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
wedge,interior,375,1,wa,singl/unk,2019,2025.6716964119687,0,0,0,0,0,0,0,2025.6716964119687,0,2025.6716964119687,0
wedge,interior,375,1,bta,singl/unk,2019,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
wedge,interior,375,1,pc,singl/unk,2019,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,770.317931218885
wedge,interior,376,1,pc,singl/unk,2019,3038.507544617953,4621.90758731331,0,0,0,7703.1793121888495,11939.927933892717,0,7660.415131931262,19643.107246081567,27303.52237801283,1540.63586243777
wedge,interior,377,1,pc,singl/unk,2019,0,9628.974140236061,0,0,0,16176.676555596583,3851.5896560944248,0,9628.974140236061,20028.266211691007,29657.240351927067,1540.63586243777
wedge,interior,378,1,stm,root,2019,1012.8358482059843,0,0,0,1012.8358482059843,770.317931218885,0,0,1012.8358482059843,1783.1537794248693,2795.9896276308536,770.317931218885
wedge,interior,378,1,stm,stump,2019,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,770.317931218885
wedge,interior,378,1,sb,singl/unk,2019,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
wedge,interior,378,1,wa,singl/unk,2019,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
wedge,interior,378,1,pc,singl/unk,2019,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
wedge,interior,379,1,pc,singl/unk,2019,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
