harvest,wall,location,point,count,season,cut,year,numb_yrs_grow,origin,spp,sup_short,sup_med,sup_tall,sup_sapl,exp_short,exp_med,exp_tall,exp_sapl,suppressed,exposed,total,winners
gas_line,protected,interior,850,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,851,1,2021,2017,2021,4,singl/unk,541,1012.8358482059843,0,0,0,2025.6716964119687,1155.4768968283274,0,0,1012.8358482059843,3181.148593240296,4193.9844414462805,385.1589656094425
gas_line,protected,interior,851,1,2021,2017,2021,4,veg,541,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,protected,interior,851,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,851,1,2021,2017,2021,4,veg,318,0,0,0,0,0,0,770.317931218885,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,protected,interior,852,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,2696.1127592660973,1540.63586243777,0,0,5249.584469909852,5249.584469909852,1540.63586243777
gas_line,protected,interior,852,1,2021,2017,2021,4,veg,318,0,0,0,0,2025.6716964119687,770.317931218885,0,0,0,2795.9896276308536,2795.9896276308536,0
gas_line,protected,interior,852,1,2021,2017,2021,4,veg,746,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,0
gas_line,protected,interior,853,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,8102.686785647875,4621.90758731331,0,0,0,12724.594372961184,12724.594372961184,0
gas_line,protected,interior,853,1,2021,2017,2021,4,singl/unk,951,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,853,1,2021,2017,2021,4,veg,951,0,0,0,0,0,770.317931218885,385.1589656094425,385.1589656094425,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,protected,interior,853,1,2021,2017,2021,4,veg,746,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,853,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,protected,interior,853,1,2021,2017,2021,4,veg,318,0,0,0,0,0,770.317931218885,770.317931218885,0,0,1540.63586243777,1540.63586243777,770.317931218885
gas_line,protected,interior,854,1,2021,2017,2021,4,veg,531,3038.507544617953,0,0,0,16205.37357129575,7318.0203465794075,0,0,3038.507544617953,23523.393917875157,26561.90146249311,385.1589656094425
gas_line,protected,interior,854,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,1155.4768968283274,0,0,1540.63586243777,1540.63586243777,1155.4768968283274
gas_line,protected,interior,855,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,7089.85093744189,770.317931218885,0,0,0,7860.168868660775,7860.168868660775,770.317931218885
gas_line,protected,interior,855,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,1540.63586243777,385.1589656094425,0,0,1925.7948280472124,1925.7948280472124,770.317931218885
gas_line,protected,interior,856,1,2021,2017,2021,4,veg,701,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1540.63586243777
gas_line,protected,interior,856,1,2021,2017,2021,4,veg,318,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,protected,interior,857,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,1540.63586243777,0,0,0,2553.4717106437542,2553.4717106437542,1155.4768968283274
gas_line,protected,interior,857,1,2021,2017,2021,4,veg,701,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,protected,interior,858,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,2696.1127592660973,0,0,0,4721.784455678066,4721.784455678066,0
gas_line,protected,interior,858,1,2021,2017,2021,4,veg,743,0,0,0,0,3038.507544617953,6162.54344975108,770.317931218885,0,0,9971.368925587918,9971.368925587918,1540.63586243777
gas_line,protected,interior,858,1,2021,2017,2021,4,veg,746,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,859,1,2021,2017,2021,4,veg,318,0,0,0,0,0,385.1589656094425,770.317931218885,385.1589656094425,0,1540.63586243777,1540.63586243777,0
gas_line,protected,interior,859,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,859,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,1155.4768968283274,385.1589656094425,1925.7948280472124,0,3466.4306904849823,3466.4306904849823,1540.63586243777
gas_line,protected,interior,859,1,2021,2017,2021,4,veg,743,0,0,0,0,0,4621.90758731331,1540.63586243777,0,0,6162.54344975108,6162.54344975108,0
gas_line,protected,interior,859,1,2021,2017,2021,4,veg,746,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,protected,perimeter,86,1,2021,2019,2021,2,singl/unk,541,0,0,0,0,12154.030178471812,0,0,0,0,12154.030178471812,12154.030178471812,0
campridge,protected,perimeter,86,1,2021,2019,2021,2,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,perimeter,86,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,1540.63586243777,0,0,0,2553.4717106437542,2553.4717106437542,0
campridge,protected,perimeter,86,1,2021,2019,2021,2,singl/unk,701,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,860,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,protected,interior,860,1,2021,2017,2021,4,veg,743,0,0,0,0,3038.507544617953,5777.384484141638,3081.27172487554,770.317931218885,0,12667.481684854014,12667.481684854014,1540.63586243777
gas_line,protected,interior,860,1,2021,2017,2021,4,veg,746,0,0,0,0,0,3081.27172487554,1155.4768968283274,0,0,4236.748621703868,4236.748621703868,0
gas_line,protected,interior,860,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,protected,interior,860,1,2021,2017,2021,4,singl/unk,920,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,861,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,3038.507544617953,1540.63586243777,0,0,0,4579.1434070557225,4579.1434070557225,770.317931218885
gas_line,protected,interior,861,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,385.1589656094425,0,770.317931218885,770.317931218885,770.317931218885
gas_line,protected,interior,861,1,2021,2017,2021,4,singl/unk,318,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,862,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,protected,interior,862,1,2021,2017,2021,4,veg,531,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,863,1,2021,2017,2021,4,veg,701,0,0,0,0,0,0,770.317931218885,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,315,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,protected,interior,863,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
gas_line,protected,interior,865,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,protected,interior,865,1,2021,2017,2021,4,singl/unk,318,0,0,0,0,8102.686785647875,0,0,0,0,8102.686785647875,8102.686785647875,385.1589656094425
gas_line,protected,interior,865,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,protected,interior,865,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,protected,interior,867,1,2021,2017,2021,4,singl/unk,621,1012.8358482059843,0,0,0,1012.8358482059843,0,0,0,1012.8358482059843,1012.8358482059843,2025.6716964119687,0
gas_line,protected,interior,867,1,2021,2017,2021,4,veg,531,3038.507544617953,0,0,0,2025.6716964119687,2310.953793656655,0,0,3038.507544617953,4336.625490068624,7375.133034686576,385.1589656094425
gas_line,protected,interior,867,1,2021,2017,2021,4,singl/unk,372,1012.8358482059843,0,0,0,2025.6716964119687,1925.7948280472124,0,0,1012.8358482059843,3951.466524459181,4964.302372665165,385.1589656094425
gas_line,protected,interior,867,1,2021,2017,2021,4,singl/unk,951,1012.8358482059843,0,0,0,0,385.1589656094425,0,0,1012.8358482059843,385.1589656094425,1397.9948138154268,0
gas_line,protected,interior,867,1,2021,2017,2021,4,veg,372,0,0,0,0,0,0,1155.4768968283274,0,0,1155.4768968283274,1155.4768968283274,770.317931218885
gas_line,protected,interior,868,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,3081.27172487554,0,0,0,4094.107573081524,4094.107573081524,770.317931218885
gas_line,protected,interior,868,1,2021,2017,2021,4,veg,318,2025.6716964119687,0,0,0,2025.6716964119687,1540.63586243777,0,770.317931218885,2025.6716964119687,4336.625490068624,6362.297186480592,770.317931218885
gas_line,protected,interior,869,1,2021,2017,2021,4,singl/unk,541,2025.6716964119687,0,0,0,4051.3433928239374,770.317931218885,0,0,2025.6716964119687,4821.661324042822,6847.333020454791,1540.63586243777
gas_line,protected,interior,869,1,2021,2017,2021,4,singl/unk,372,1012.8358482059843,0,0,0,0,0,0,0,1012.8358482059843,0,1012.8358482059843,0
campridge,protected,interior,87,1,2021,2019,2021,2,singl/unk,951,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,protected,interior,87,1,2021,2019,2021,2,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,protected,interior,87,1,2021,2019,2021,2,singl/unk,318,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
campridge,protected,interior,87,1,2021,2019,2021,2,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,protected,interior,870,1,2021,2017,2021,4,veg,318,0,0,0,0,3038.507544617953,770.317931218885,0,0,0,3808.825475836838,3808.825475836838,770.317931218885
gas_line,protected,interior,870,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,770.317931218885
gas_line,protected,interior,871,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,871,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,770.317931218885,385.1589656094425,0,0,1155.4768968283274,1155.4768968283274,0
gas_line,protected,interior,871,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,1012.8358482059843,1925.7948280472124,1540.63586243777,1155.4768968283274,0,5634.7434355192945,5634.7434355192945,1155.4768968283274
gas_line,protected,interior,871,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,2310.953793656655,1155.4768968283274,385.1589656094425,0,4864.425504300409,4864.425504300409,385.1589656094425
gas_line,protected,interior,871,1,2021,2017,2021,4,veg,746,0,0,0,0,2025.6716964119687,0,385.1589656094425,0,0,2410.830662021411,2410.830662021411,0
gas_line,protected,interior,872,1,2021,2017,2021,4,veg,531,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,872,1,2021,2017,2021,4,veg,743,0,0,0,0,0,1540.63586243777,385.1589656094425,385.1589656094425,0,2310.953793656655,2310.953793656655,770.317931218885
gas_line,protected,interior,872,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,0,0,385.1589656094425,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,protected,interior,872,1,2021,2017,2021,4,singl/unk,762,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,385.1589656094425
gas_line,protected,interior,873,1,2021,2017,2021,4,singl/unk,621,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,protected,interior,874,1,2021,2017,2021,4,veg,318,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,1540.63586243777
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,6077.015089235906,385.1589656094425,0,0,0,6462.174054845349,6462.174054845349,0
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,621,0,0,0,0,10128.358482059844,385.1589656094425,0,0,0,10513.517447669286,10513.517447669286,0
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,315,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,770.317931218885,385.1589656094425,0,1540.63586243777,1540.63586243777,1540.63586243777
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,762,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,875,1,2021,2017,2021,4,veg,531,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,875,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
gas_line,protected,interior,876,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
gas_line,protected,interior,876,1,2021,2017,2021,4,veg,372,0,0,0,0,4051.3433928239374,0,0,0,0,4051.3433928239374,4051.3433928239374,1155.4768968283274
gas_line,protected,interior,876,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,385.1589656094425
gas_line,protected,interior,877,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,1155.4768968283274
gas_line,protected,interior,877,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,385.1589656094425
gas_line,protected,interior,878,1,2021,2017,2021,4,veg,701,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
gas_line,protected,interior,878,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,2025.6716964119687,1540.63586243777,770.317931218885,0,0,4336.625490068624,4336.625490068624,770.317931218885
gas_line,protected,interior,878,1,2021,2017,2021,4,singl/unk,318,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
gas_line,protected,interior,878,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,878,1,2021,2017,2021,4,singl/unk,999,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,878,1,2021,2017,2021,4,veg,746,0,0,0,0,6077.015089235906,385.1589656094425,0,0,0,6462.174054845349,6462.174054845349,0
gas_line,protected,interior,878,1,2021,2017,2021,4,veg,541,0,0,0,0,2025.6716964119687,3851.5896560944248,0,385.1589656094425,0,6262.4203181158355,6262.4203181158355,770.317931218885
gas_line,protected,interior,878,1,2021,2017,2021,4,veg,743,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
gas_line,protected,interior,879,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,879,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,1540.63586243777,0,770.317931218885,0,2310.953793656655,2310.953793656655,770.317931218885
gas_line,protected,interior,879,1,2021,2017,2021,4,veg,743,0,0,0,0,3038.507544617953,2310.953793656655,0,0,0,5349.461338274608,5349.461338274608,385.1589656094425
gas_line,protected,interior,879,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,879,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
gas_line,protected,interior,879,1,2021,2017,2021,4,veg,746,0,0,0,0,2025.6716964119687,2310.953793656655,0,0,0,4336.625490068624,4336.625490068624,385.1589656094425
gas_line,protected,interior,879,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
campridge,protected,interior,88,1,2021,2019,2021,2,singl/unk,951,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,385.1589656094425
red_pine,protected,perimeter,880,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,880,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,3038.507544617953,0,0,0,0,3038.507544617953,3038.507544617953,0
red_pine,protected,perimeter,880,1,2021,2017,2021,4,veg,531,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,0
red_pine,protected,perimeter,880,1,2021,2017,2021,4,veg,355,0,0,0,0,0,2696.1127592660973,0,0,0,2696.1127592660973,2696.1127592660973,0
red_pine,protected,perimeter,880,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,8102.686785647875,18102.471383643795,0,0,0,26205.15816929167,26205.15816929167,1540.63586243777
red_pine,protected,perimeter,880,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
red_pine,protected,perimeter,880,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,protected,perimeter,881,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,9115.52263385386,3466.4306904849823,0,0,0,12581.953324338841,12581.953324338841,0
red_pine,protected,perimeter,881,1,2021,2017,2021,4,veg,355,0,0,0,0,8102.686785647875,6162.54344975108,0,0,0,14265.230235398954,14265.230235398954,0
red_pine,protected,perimeter,881,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,3851.5896560944248,2310.953793656655,0,0,6162.54344975108,6162.54344975108,1540.63586243777
red_pine,protected,perimeter,881,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,protected,perimeter,881,1,2021,2017,2021,4,veg,743,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,0
red_pine,protected,perimeter,881,1,2021,2017,2021,4,veg,316,0,0,0,0,0,1540.63586243777,0,0,0,1540.63586243777,1540.63586243777,0
red_pine,protected,perimeter,882,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,882,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,3038.507544617953,385.1589656094425,0,0,0,3423.6665102273955,3423.6665102273955,0
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,743,0,0,0,0,1012.8358482059843,2696.1127592660973,0,770.317931218885,0,4479.266538690967,4479.266538690967,1540.63586243777
red_pine,protected,perimeter,883,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,883,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,385.1589656094425
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,391,0,0,0,0,0,1155.4768968283274,0,0,0,1155.4768968283274,1155.4768968283274,385.1589656094425
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,746,0,0,0,0,1012.8358482059843,770.317931218885,0,0,0,1783.1537794248693,1783.1537794248693,385.1589656094425
red_pine,protected,perimeter,883,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,6077.015089235906,770.317931218885,0,0,0,6847.333020454791,6847.333020454791,0
red_pine,protected,perimeter,883,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,316,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,385.1589656094425
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,531,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,883,1,2021,2017,2021,4,veg,355,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,protected,perimeter,884,1,2021,2017,2021,4,veg,316,0,0,0,0,0,0,1540.63586243777,0,0,1540.63586243777,1540.63586243777,770.317931218885
red_pine,protected,perimeter,884,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,0,770.317931218885,0,1155.4768968283274,1155.4768968283274,770.317931218885
red_pine,protected,perimeter,884,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,protected,perimeter,885,1,2021,2017,2021,4,singl/unk,621,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,885,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,885,1,2021,2017,2021,4,veg,743,0,0,0,0,3038.507544617953,2310.953793656655,2696.1127592660973,385.1589656094425,0,8430.733063150148,8430.733063150148,1540.63586243777
red_pine,protected,perimeter,885,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,385.1589656094425,0,0,0,385.1589656094425,385.1589656094425,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,318,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,1012.8358482059843,385.1589656094425,0,0,0,1397.9948138154268,1397.9948138154268,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,veg,743,0,0,0,0,0,385.1589656094425,0,385.1589656094425,0,770.317931218885,770.317931218885,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,veg,746,0,0,0,0,0,1540.63586243777,5007.066552922752,1925.7948280472124,0,8473.497243407734,8473.497243407734,1540.63586243777
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,315,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,701,0,0,0,0,0,385.1589656094425,385.1589656094425,0,0,770.317931218885,770.317931218885,0
red_pine,protected,perimeter,886,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,0,385.1589656094425,0,0,385.1589656094425,385.1589656094425,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,2025.6716964119687,385.1589656094425,0,0,0,2410.830662021411,2410.830662021411,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,veg,316,0,0,0,0,2025.6716964119687,0,1540.63586243777,0,0,3566.3075588497386,3566.3075588497386,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,singl/unk,761,0,0,0,0,0,385.1589656094425,1155.4768968283274,0,0,1540.63586243777,1540.63586243777,770.317931218885
red_pine,protected,perimeter,887,1,2021,2017,2021,4,veg,701,0,0,0,0,1012.8358482059843,6162.54344975108,770.317931218885,0,0,7945.697229175949,7945.697229175949,385.1589656094425
red_pine,protected,perimeter,887,1,2021,2017,2021,4,veg,531,0,0,0,0,1012.8358482059843,3851.5896560944248,0,0,0,4864.425504300409,4864.425504300409,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,singl/unk,833,0,0,0,0,3038.507544617953,385.1589656094425,0,0,0,3423.6665102273955,3423.6665102273955,0
red_pine,protected,perimeter,887,1,2021,2017,2021,4,veg,355,0,0,0,0,0,1155.4768968283274,0,385.1589656094425,0,1540.63586243777,1540.63586243777,385.1589656094425
red_pine,protected,perimeter,888,1,2021,2017,2021,4,singl/unk,355,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,888,1,2021,2017,2021,4,veg,316,0,0,0,0,0,3466.4306904849823,0,0,0,3466.4306904849823,3466.4306904849823,1540.63586243777
red_pine,protected,perimeter,889,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,protected,perimeter,889,1,2021,2017,2021,4,singl/unk,541,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,770.317931218885
red_pine,protected,perimeter,889,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
red_pine,protected,perimeter,889,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,1012.8358482059843,0,0,0,0,1012.8358482059843,1012.8358482059843,0
campridge,protected,interior,89,1,2021,2019,2021,2,veg,531,9115.52263385386,0,0,0,0,0,0,0,9115.52263385386,0,9115.52263385386,1540.63586243777
red_pine,protected,perimeter,890,1,2021,2017,2021,4,singl/unk,316,0,0,0,0,5064.179241029922,0,0,0,0,5064.179241029922,5064.179241029922,0
red_pine,protected,perimeter,890,1,2021,2017,2021,4,singl/unk,372,0,0,0,0,2025.6716964119687,0,0,0,0,2025.6716964119687,2025.6716964119687,0
red_pine,protected,perimeter,890,1,2021,2017,2021,4,singl/unk,375,0,0,0,0,0,770.317931218885,0,0,0,770.317931218885,770.317931218885,770.317931218885
